"","MEdarkseagreen4","MEsaddlebrown","MEplum2","MEcoral2","MEskyblue4","MEmediumpurple2","MEblue2","MEgreenyellow","MEcoral1","MEsalmon","MElightcyan","MEpalevioletred2","MEantiquewhite2","MEmagenta","MEmediumorchid","MEdarkturquoise","MEblack","MEturquoise","MEgrey60","MEdarkorange","MEskyblue3","MEdarkorange2","MEmagenta4","MEskyblue1","MEthistle","MEmaroon","MElightcoral","MEnavajowhite1","MEplum3","MEskyblue2","MEdarkolivegreen4","MEyellowgreen","MEmidnightblue","MEdarkgreen","MEbisque4","MElightsteelblue","MEdarkgrey","MEviolet","MEdarkviolet","MEdarkmagenta","MEtan","MEsalmon2","MEsienna4","MEorangered4","MEyellow","MEcyan","MEhoneydew","MEblue","MEdarkslateblue","MElavenderblush2","MEorangered1","MEthistle3","MEcoral3","MEfirebrick4","MEhoneydew1","MEdarkseagreen3","MEindianred4","MEdarkolivegreen","MEmediumpurple3","MEorangered3","MEorange","MEpaleturquoise","MEantiquewhite4","MEpink4","MElightpink3","MElightgreen","MEskyblue","MElavenderblush3","MEpalevioletred3","MEivory","MEsalmon4"
"176",-0.0945417045319993,-0.140839380104059,-0.0499106712951098,-0.00527850025761288,-0.0369701980152534,-0.151568619607262,-0.0566031165136056,-0.0712705639381591,0.0815057074300574,0.0160500434871974,-0.0291065548836382,0.049455551435146,0.00668671321153277,0.0275651669239625,-0.0355911767725191,0.139061126900073,0.0475989475722817,0.0921031068692281,0.185052002486854,0.0925905163768557,0.146043003214222,0.074246606399522,0.141465777100631,0.0202248609779955,0.0962784945247872,0.101031528035679,0.124812292139207,0.0695465870758443,-0.0225138262827673,0.0399524569061518,0.0586111700823325,-0.0964478985566242,0.0921643967563892,0.0562717871618814,0.0663709099960355,0.0801226907371016,-0.171060253908957,-0.0951483999405745,-0.0317984596149508,-0.0665432192873697,-0.117855285399975,-0.141664513041068,-0.0835099175454853,-0.0345660407228565,-0.0969064361398636,-0.121252519169873,-0.202076648333159,-0.0933639403285042,0.0195163133503626,-0.0735922622950881,-0.0628290222341669,0.0148980347784087,-0.0238341612078828,0.123864778143069,0.0729730393885908,0.0830948833109423,0.089820660371061,-0.192270643704055,-0.134410422252223,-0.0512906206722978,0.12073563588746,0.156877276523714,0.090770542817064,0.121529776716981,0.0703272766533084,0.102205348279533,0.0672454977145357,-0.0981766361470137,-0.0552920831782884,0.0253316179119372,0.0315387621115958
"179",0.127888224100173,0.0772276541567118,-0.0578726035885518,-0.0359057491245593,-0.0307186913088296,-0.094713579783141,-0.161015462813838,-0.0970183837772622,0.00516166135406993,0.0353740435739061,-0.0141570184501717,-0.0070988484732995,0.0967309660445362,-0.00400416531519052,-0.0002993331656309,0.000441483337894894,-0.0474728562945179,0.0246717129108766,0.0855404421888157,-0.122277963469532,-0.0775869319877699,-0.181539134544703,-0.0868550275561623,-0.085965988414357,-0.00242136173368839,0.0800844574822536,0.17921123227552,0.078245934915873,0.0455354766572977,0.0938458043534876,0.0450862355672006,0.0762632157660367,-0.096783252036909,0.0398614622507911,0.0310097285413631,0.0425392699636388,-0.0533149563323645,-0.0614433769321328,-0.0855658956620855,-0.0754814264556616,-0.128688719967655,-0.12361370498024,-0.0568218084228045,-0.0161175428795101,-0.112348952073514,0.0501622402664825,-0.0421780724618323,0.0293782179263371,0.0526484033777673,-0.0645715961597843,-0.0972166513182834,-0.116170666820729,-0.0571975038358475,-0.0449567651000238,0.0722548826596239,0.0857218509423071,0.0132763292443839,0.0811077898432055,0.134893434014336,0.161837249850777,0.107949672857274,0.149112936844911,0.060183534213276,0.0871435320878689,0.0410397765328789,0.106456883163773,0.057105954711565,0.0190302116114422,-0.0320231650012096,0.00616875629706551,0.135647701142397
"180",0.105048642034152,0.066477756105001,-0.0650196007010419,-0.101055779829199,-0.0225979824853302,-0.0160075053948564,0.0119307197950248,-0.105104274117405,0.0149834871412082,0.143640660047808,-0.102338080335992,-0.174791801549593,0.0437517776254322,-0.0489913432057473,-0.0559623397581501,-0.148431991933764,-0.11846328869404,-0.118032481527222,-0.128440989111599,-0.138622682547063,-0.0986027437700949,-0.208758416988917,-0.0933209152026713,-0.157358852812827,-0.0355083510063242,-0.184811699818982,-0.150953804176312,-0.196765983190315,-0.109899178287195,-0.060750842889583,-0.0528199298173373,0.102297051969821,0.0118453565978443,-0.00529424206920965,-0.0630072950953868,-0.101851544014445,0.142308446109965,0.0442153239629888,-0.0825744940991419,-0.106429141340833,-0.12658936361657,-0.0615975853937487,-0.0508721749640448,0.133656547793612,0.134055929802752,0.0738252449288912,0.00770776043759358,0.124829104145803,0.154842964166128,0.0459727840501997,-0.0655484756183075,-0.140040248368221,-0.0674964792019703,-0.0846502931087753,0.0320201052534204,0.0222617079096257,-0.0346947829221455,0.0785319344841757,0.0988267796010504,0.125345083735478,0.079317033499845,0.103879040205555,0.0451681599956476,0.0748565265773918,0.0357934521153609,0.0907810120993169,0.0534360829750544,0.157214671088245,0.0746926350016123,-0.0145125012398901,0.168647663485399
"181",0.163041360508625,0.132255129319647,-0.0444283162434816,0.0527652420393247,-0.0835126748814795,-0.132691314078972,-0.0778095369644498,-0.0924263221846584,0.145772862950926,0.132773546237136,-0.0185639592595121,0.0266678872598839,0.129975236706444,0.25521366951113,0.168558588797285,0.120433397993972,-0.0378917287039521,0.121508166850307,-0.17532216170201,-0.144989740956852,-0.104297094829294,-0.201680150723137,-0.120253005530783,-0.0212088969273978,-0.1051195523708,-0.0351075834609658,-0.0809749139109128,-0.0661244732904367,0.0456565032339318,-0.130802833658982,0.00397105531040074,-0.00113203032504561,-0.141401064196296,-0.299483868215783,-0.198127549857042,-0.22289909921861,-0.0214908522494759,-0.00424980841545175,-0.0730043074346525,-0.119754711663267,-0.143606582670562,-0.163992017511797,-0.102960337038932,-0.172733558348859,0.0767798021753398,-0.129185054113846,-0.147082820263511,-0.0397953298180382,-0.211003909247788,-0.180621967625618,-0.0146810699574009,0.120745828219349,-0.0473561430227865,-0.0950025809480963,0.0355132464478993,0.108845252892514,-0.0570249249344545,0.100521159384619,0.133639072180213,0.13017483091227,0.120069276024374,0.121951592933124,0.0791475476676933,0.116605875328681,0.0872138619229979,0.0790498826595415,0.0670710359651987,0.228921153804441,0.304198414131841,0.0158746963312336,0.0105934371231893
"188",0.159875636009231,0.130485719502103,-0.029112795362827,0.0709600961742977,-0.0555562350348924,-0.144503432556074,-0.0698586452232751,-0.0613726829092438,0.135363259996852,0.0704856245723774,0.0507767896127069,0.134833574481273,0.209683740281347,0.225770320379543,0.169410638296564,0.158222481316909,0.0414621032057083,0.187694111309453,-0.0153361386493282,-0.123435699177565,-0.107261829923637,-0.201982197655287,-0.123435993673733,-0.0779281369727815,-0.0366257605925853,0.0613449599878266,0.0714296902430271,0.0400557840326373,0.0440474238547974,-0.0523656464317512,0.0577872913885795,0.00770923421093807,-0.118599134389286,-0.147708774883045,-0.0471675221026517,-0.0563274268538152,-0.0829046512357794,0.00351303462131523,-0.0650070869327801,-0.0888253431760189,-0.129735221415806,-0.215715058689019,-0.0926916486996855,-0.101586595090073,0.0328431448153573,-0.156254285306633,-0.187466126837579,-0.124039204186064,-0.155000520919763,-0.182744891176468,-0.066322334820798,0.076498208350175,-0.0389501694519935,-0.0451832215003656,0.053013011767324,0.0903480544813045,-0.00997192013464443,0.0943799651549273,0.131876302162697,0.146460965726069,0.13095820252161,0.150464060763915,0.0803599362307674,0.138421015547464,0.0798899538179071,0.0875187609212029,0.0693934982370158,0.0936186247651993,0.189320118281306,-0.0591260677641357,0.0196729402513849
"189",-0.169567920306861,0.0520637656631863,-0.0487367951468684,0.0916187038466042,-0.0209252543117295,-0.0160511399997845,0.1839479163211,0.164608175720886,0.153130558351684,0.0595966421733022,-0.114039354433388,0.104767960069234,0.12475226819395,-0.020243591807862,0.0517209858602742,0.098006056639911,0.302825351015504,0.236181894690776,0.157988646115605,0.0930774798830226,-0.0572338524684869,0.0627552010058544,-0.0647072441840022,0.117764120179599,0.0838897923491628,0.172650991839649,0.152357921789805,0.057675167162761,-0.132690032594868,0.097947109620559,0.0733447820987932,-0.144783986844193,-0.150608533858072,0.196074553064243,0.261629976914072,0.404441246961844,-0.081397965545002,0.0721463657102319,0.242563963621691,0.207062523635169,0.131325456380425,-0.0705679186497257,0.0980685533078497,0.0724928449906002,-0.126932135565533,-0.170609815548471,-0.0406876672529497,-0.246402388714026,-0.122251118152205,-0.22990366473161,-0.090165969058358,0.116057772151722,0.183550946324175,0.158851257859882,0.0933077332094427,-0.0532681778297023,0.0949293619901192,0.071080121228379,-0.124377251702996,-0.0446929375434361,-0.110088412797624,-0.0510547933108942,-0.124345781180065,-0.0826890640691774,-0.216717570062149,-0.104600104714267,-0.171737130329952,-0.402822369327072,-0.322258384396255,-0.192973993157497,-0.231945564337337
"191",0.132334280054408,0.0629354479883666,0.135791320462232,0.00015229587484713,-0.0587899480888872,-0.0427972948528446,0.0717718744210251,0.113564210436493,0.111878966376702,0.0124603396902225,-0.0630504759743447,0.0783066124892727,0.235460406434814,0.0696609492351767,-0.00680006765667249,0.136021853389468,0.123192985592041,0.178500910769867,0.0599010919933843,0.0678609250459962,0.0104813841488211,-0.0495202028315536,-0.0443475075233634,0.0614056031375083,-0.191499408077785,-0.021925942350411,-0.11737783080857,-0.0294597479041351,-0.132609333147458,-0.120642018282067,0.0165286487298201,-0.0890092209211406,-0.0402856162401768,0.0178947037643121,0.0832133839158777,0.0335870128650245,0.00609936592945569,0.0759275443236387,-0.0870811282776952,-0.0410936649120044,0.0857234202958605,-0.0748656416064314,0.0816689148079136,-0.0526428341074404,-0.00821268991078126,-0.185670017162629,-0.114602668165627,-0.162761779803839,-0.0366172205520629,-0.206700184647485,-0.0509879767282309,0.102464305975153,0.163599341020935,0.124389097370038,-0.139361384348228,0.0498440109656607,0.056963222585052,0.0335381976607265,-0.0500295471221882,-0.0659306470493727,-0.0873969226953326,-0.0442127403849022,0.0965309420930402,0.131009724465085,0.06265475555398,-0.0690477394924533,-0.122680169428535,-0.0941271421139972,-0.000238704301302438,-0.0627044083272191,-0.0347483136094666
"192",0.112732810708414,0.0697388970347275,0.112410412829551,-0.101972276683139,-0.0577160522314051,0.153715230595374,0.106464274198789,0.0701601640694552,-0.0227817318621624,0.0526725125610981,0.0549100519723786,0.000205844764340308,0.00816168133235592,-0.0816383445272138,-0.0864555648959983,-0.126393133725833,-0.0697766345813168,-0.0488421001825576,-0.0901135739745914,0.0592977845341596,-0.0114183199720272,-0.0213817117634608,-0.0399700080782599,-0.156243034445284,-0.230227221327782,-0.0601415886615179,0.0225983618785349,-0.0729292740041324,0.0370601232713537,0.0372602462557227,-0.175121735279014,-0.117107318583976,-0.0477473969668803,-0.0293340227510085,-0.0299317011166365,-0.0812152811969881,0.127684964494671,0.068786314944431,-0.108497152123732,-0.121424999021316,0.0711946811932682,0.0551551241739239,0.0900836365158788,0.0844716396052961,0.0621564467126922,0.0642659946835877,0.13558173162723,0.0870597420359338,0.022107314298392,-0.00807540986299998,0.0696323865921866,0.106773481423672,0.150039627452095,0.0868974443859011,-0.143763451764,0.027518884909764,0.0368484357974846,0.0514905977922591,-0.0459168986368041,-0.0575347860161717,-0.110598234234782,-0.0679184099223981,0.0895372523926109,0.0721623063217334,0.0599140705420949,-0.0913705323577476,-0.152775105595075,0.0241968424816851,-0.0261136618151649,-0.0616159680325181,-0.0406180914359972
"193",-0.0873060473265567,-0.0916785675463615,-0.0456465281719007,-0.00294676389695143,-0.0320357840355529,-0.140210878780553,-0.0252048111400976,-0.0742110127599914,0.0775535237895165,0.0603798046980993,-0.0807597625749989,-0.0417192760802461,0.106400643600654,0.116363552163131,0.172670308822424,-0.0309461579032355,0.0375417602579071,0.0922557290569466,0.075585438131636,0.0807246657068549,0.151058850522566,0.0742140179783505,0.148223346646963,-0.187175188181809,0.0629689074608185,0.098469794282403,0.0852648349706977,0.0462877947885258,0.126252041199522,0.102283641129344,0.105894130506499,0.187547330864532,-0.0931661593413361,-0.102286253544354,-0.00357876723343533,-0.0736181078838004,0.00780427878414535,0.0965163252350239,-0.0433370472278668,-0.0968149995055343,-0.115849280824778,-0.190340642857396,-0.0920057762874007,-0.0148300864431879,0.0748027353383214,0.0371697993282772,-0.0602833615553335,-0.0731496817964565,-0.105553482788013,-0.130966257571684,-0.141536694106116,-0.095336688120846,-0.0308372260031074,0.0873128403037582,0.0753207195547686,0.0144105790554352,0.0615142757955608,-0.154712499265807,-0.147314213167581,-0.0710103564069126,0.120319399191998,0.140541254318926,0.0904529664938868,0.12606001152013,0.0618503857887342,0.102469006529869,0.0655481495900913,0.0615746885991717,0.115701325173169,-0.182536806677819,0.0801539528289202
"194",-0.0576658382511727,-0.128917465455717,-0.0421051607132042,0.0195024186771773,-0.0543796574748001,-0.160556627413076,-0.0893591112476975,-0.0746700692450954,0.0654800104904697,0.0205693510179839,0.232687814212797,0.24487212130524,0.0424302906113557,0.0645587053561604,0.0852149408869456,0.116978784721208,0.0723913445234789,0.100676627973894,-0.00722789851274024,-0.125050858229051,-0.078214069611965,0.0662093712486533,0.127510469569506,0.0459039762857819,0.00887333833051682,0.105872680602989,0.162739683363541,0.0896874964384799,0.0753101859665671,0.0420695984842396,0.125285760897376,0.0480262660768924,0.102284740543449,0.0241109826330243,0.0490576941332099,0.0577061091946036,-0.161934848208994,-0.041498308405166,0.0988250036118389,0.110956281905179,0.0829970848859561,0.0377816369792729,0.0950993698528612,-0.0756407762288534,-0.123408636977689,-0.0504514399919371,-0.0189981939156416,-0.0995634117485776,-0.0409274838616526,-0.0197352952350061,-0.0275828444566991,0.031715373521756,-0.0612764419942867,-0.0807116849000434,0.0794171499021807,0.055151682607464,0.0606520512823921,0.0819464030419611,0.0659496446654961,0.14737307385127,-0.0815229794979066,-0.0681006431795576,-0.134404981342542,-0.0694569747793892,0.066406929736026,0.107533995556106,0.0773012144226964,-0.0264369781553112,0.00652797677307317,0.00729652886548535,0.0519484409296544
"196",-0.127725662692259,-0.126630615816429,-0.0491904242440138,-0.0483212335162359,-0.0100499204283886,-0.0696472734120103,-0.022828109627056,-0.0762957612236859,0.0685515481756146,0.142082465492675,-0.0783140049194585,-0.113258709097528,-0.00940912523313034,-0.0291419909212029,0.0431847726933155,-0.14294580299802,0.103972828929221,-0.0458154809381164,-0.0131888870809128,-0.121083713835658,-0.0436876637716864,0.0879628030495821,0.14476549602096,-0.171310226532051,0.0610238619406863,0.0734247487474142,-0.0807634246425669,-0.0947337159498667,0.134359707520562,0.192632547617106,0.0173619802114983,0.160460391210687,0.0330901030084248,0.145844573916459,0.186412656365516,0.0275443055707839,0.223296850614512,0.246837217520806,0.125136663081956,0.127991071539673,0.103728649710791,0.107706599143728,0.139262663264638,0.0798137843936803,-0.0743375745587209,0.174527525388533,0.134292695172297,0.0208957121860469,0.122464575950518,0.0148389019410864,-0.0890154286992286,-0.129339437496357,-0.0540682999167375,-0.0566766537313435,0.0955486159842369,0.0034789278321656,0.0845222786088252,0.0956926733151837,0.0493151471567456,0.162333326239202,-0.0802470758878615,-0.0700905504975391,-0.141523518730906,-0.102576710665122,0.0228921336612289,0.127203008656713,0.0714309501708811,-0.106821281122058,-0.0859857994167424,-0.147991154876389,-0.0183086945155117
"201",0.124510244576611,0.056498142603248,0.0883878678156114,-0.145422731525206,-0.0667558319654255,0.199266387021808,0.145793570441834,0.0485477896296849,-0.0662135561136469,0.0615342596232797,0.0509474407865933,-0.0459011214721182,-0.106253249633817,-0.122747636331149,-0.140061901031833,-0.151197588039624,-0.163402788682659,-0.133147152547643,-0.143765318401289,0.051304966891553,-0.0163692374164482,-0.032818477157505,-0.0499844667680819,-0.115299284495974,-0.242351809974518,-0.201627900682108,-0.123131660276883,-0.136888483927975,-0.100897962302035,-0.087625557255147,-0.218310028699085,-0.15280283410505,-0.0658576649043467,-0.0635709943344842,-0.155859217012046,-0.124018355774861,0.0534599854187346,-0.0686351345198157,-0.115877545822083,-0.14299530798959,0.0581987153535372,0.0836152176419026,0.0973926586260499,0.129839425510371,0.181343026670541,0.0306596480056233,0.137677845255516,0.160462459544168,0.105951349468348,0.0572041862596689,0.0235516113315844,0.021889716539552,0.120003681971238,0.067703392439806,-0.157795132968829,0.014915402349988,0.0146674172111414,0.0457814763122958,-0.0361556535738041,-0.0772291413577755,-0.12960240130362,-0.0791001377619698,0.0828204996603716,0.0721926403654595,0.0794399138317745,-0.102340595168008,-0.139229950806314,0.12364924701403,0.0325790605778286,0.0502241568773346,0.0263849455213515
"208",0.0867426389086244,0.0691042691542526,-0.0757119841829144,-0.0785298776714123,-0.0201999639369101,-0.0149030854354214,-0.0315717483259456,-0.104213513672645,0.0191626079942595,0.129230859803614,0.0155893723225089,-0.0726357932956747,-0.0394287390029922,-0.0544171506175154,-0.07985049886778,-0.109611642405626,-0.107707125074452,-0.0815158337051887,-0.0697489942843558,-0.141947131187775,-0.088686855864082,-0.198898389528002,-0.0981837482772428,-0.139706851963305,-0.0240676141884644,-0.0588282808720415,-0.0398716212027046,-0.143994664282225,0.0280817989278652,0.0572705718086629,-0.155148067922632,-0.0513758560418095,0.167584087260662,0.0288650428406407,-0.0294777613989156,-0.0423807439641847,0.155808182616168,0.0646042682682591,-0.0671863763348921,-0.116174294582392,-0.141986106629117,-0.0956061442462692,-0.0367872647583189,0.0834454957451495,0.00444312331274595,0.0863911609825562,0.0409718194156231,0.111652123146337,0.0920376754582577,0.156618361362528,0.0471269418021394,0.0710662927336404,-0.0843113047125614,-0.0747963866195572,0.0471847296634435,0.0603112462882825,-0.0253121453205711,0.0718098479141187,0.109468678203373,0.139382984424418,0.0902690505338106,0.122932568319824,0.0671937068721708,0.0665950070314513,0.0374729697736072,0.096157194679158,0.0576301113302525,0.0569723335872537,-0.0174708887885386,-0.0274092167135795,0.0136074736740095
"211",-0.118331168249842,0.0837205101121702,-0.0505057402918585,0.0421664436882798,-0.0641335854629218,-0.0133911111586663,0.0924255001173744,0.11670856302517,0.113092135490259,0.056595129749094,0.079271430485699,0.107343785331483,0.0923060101364939,0.0473070907298836,0.142645087989287,-0.0111167221814331,0.146242956867015,0.12708859143447,0.0563255588406008,0.0872230663395964,-0.0663812102101408,0.0787757493936341,-0.035787280092362,0.083103285408214,0.0474978934650327,0.0891839576456564,0.0396962689608555,0.0478345738495946,0.0612644774725098,0.109311615406863,0.130214427828423,0.128875207578078,0.167025747044213,0.0490733493227129,0.130106088295134,0.114031102073438,0.044573666164583,0.154293818990342,0.159712584963866,0.0985040568437564,0.0962328246506481,-0.00126182788878222,0.113725157454031,-0.013149602396839,-0.042509161233922,0.0348366531900174,0.039424762232093,-0.146707261007591,-0.138092625073509,0.0344383969686354,-0.134312503826398,-0.0897748347386077,0.144942749748959,0.122977320034569,0.0768388853016439,-0.0142398552075513,0.0721322933457062,0.0755649605661801,-0.0945517773652508,-0.068211287964182,-0.091820127212008,-0.0561899160309815,-0.116995222568715,-0.0984650066060943,-0.224118956806539,-0.112029668765379,-0.158823742542174,-0.144529241019466,-0.0555756461232131,-0.222669301529663,-0.180819220506579
"215",-0.100018558042137,-0.161167229285665,-0.0676187069891279,-0.0568540800271688,-0.032347457959459,-0.0972049450382059,-0.058579478876355,-0.0960912604799179,0.0315093826717895,0.0756855826848547,0.0151701025594173,-0.0419127680235165,-0.104871370261166,-0.0805614667112206,-0.0857674229515341,0.00209126888163504,-0.0748693550721438,-0.0668877990597396,0.127803457960808,0.0931062423906197,0.16127392856704,0.0719752353315476,0.147452984689464,-0.0184354964715825,0.106563647157273,-0.0244607730976824,-0.00248443377151552,-0.0248817014046048,-0.0676324916548979,0.0266258797465857,0.0804991006287194,0.0690303995758003,0.0139133218411441,0.0327057390003578,-0.0340305972563295,0.00966369087901532,-0.0772093444269114,-0.138055675109481,-0.0607224781526122,-0.0881785195619514,-0.128191123714984,-0.0539186073735103,-0.0789180698952736,0.027486049061921,-0.0114315539347358,0.0229361540614264,-0.0947427195651767,0.0487651013035338,0.0762684948583832,-0.0295904017203608,-0.103196713586683,-0.135651899932937,-0.0546228908099053,0.0825436467877646,0.0799885935103748,0.0597211838956702,0.0792415324720033,-0.190688792298574,-0.123318427386938,-0.0698450171162794,0.108756368225587,0.131498512075249,0.062818899660472,0.143757876026731,0.0544302088031396,0.108829910369186,0.0725688403377641,-0.0261336435042898,-0.0629915747139324,0.0648731156068559,0.0737865604371878
"221",0.16285457313317,0.119510216017248,-0.0422685628150699,0.0777120113500634,-0.103932597904076,-0.15084536474054,-0.169954236376732,-0.096687807293731,0.236384632005025,0.216224931023853,0.0666796216916056,0.0893485214630618,-0.062056377062328,0.323441609902419,0.159816325245372,0.225799279706392,-0.0493654366797,0.0784120685585046,-0.186421277995959,-0.135253641389171,-0.106332176978645,-0.193128125567768,-0.108949897688583,0.0783356591360451,-0.09842035871722,-0.10806084105814,-0.161269586873503,-0.135653707028573,-0.0363724539585503,-0.269460224822649,0.0219874560825697,-0.0367354828059714,-0.0468611758262828,-0.421925914787946,-0.323368050580366,-0.281031471032101,-0.152751277301248,-0.140940947371666,-0.0634418187820725,-0.117278853079239,-0.151957749402237,-0.149219713581757,-0.155597403491753,-0.319436574240759,0.00752922318409968,-0.245005649287841,-0.234781808719701,-0.0471118198471954,-0.334138022461792,-0.158569250559337,-0.0352102216474946,0.103143837360594,-0.0611029061965402,-0.0929704566216833,0.0506021927430655,0.177568279752827,-0.0560325466336127,0.0929326224405013,0.133153033695384,0.107992044740959,0.137848626507265,0.141962132775702,0.0602672698036125,0.125907712615779,0.114185865146757,0.084802444679148,0.089314259114663,0.223937781225248,0.359722885063609,0.178099432723101,0.143139694575979
"230",0.0958905622800365,0.0366560446161175,0.100326507858355,-0.0414834273678137,-0.0593170672066037,0.0215592101375397,0.0911771715684149,0.0743648929567516,0.143401699067846,0.125251048914072,-0.0720116688499296,-0.00929962429155157,-0.0349037824925303,-0.022712679641314,-0.104364076479123,0.0838042596262536,-0.0103172483943723,0.0555911750752045,-0.0208618492909913,0.0660239401709432,-0.00252970472355821,-0.0513789323666422,-0.0510031409263569,0.0369567687037137,-0.215205542960019,-0.0973507652852443,-0.145743028100597,-0.130468909699557,-0.230932749258733,-0.177037042009458,-0.0358226029705078,-0.180764214850773,-0.0727872845874094,-0.0052963523657346,-0.0184284958355718,0.0152313503102539,-0.155233561267338,-0.175914213514124,-0.0960135504640101,-0.0784790037823246,0.0608112956324814,0.0234600150832531,0.0635900488444218,0.0072064878099701,0.056430856128605,-0.181553290939552,-0.0780237376524686,-0.0366802883611253,0.0490346513258009,-0.0784992173494307,-0.00755622755303055,0.0451013899467296,0.133175564099217,0.10420660186301,-0.153422656843042,0.0661588133841454,0.0334732070748027,0.024184466952039,-0.0544244338686814,-0.0734068788585657,-0.0990762072921843,-0.0509302496002508,0.0744949215953609,0.111101845352724,0.0797189052106986,-0.0861178832196469,-0.13784498697113,-0.0501084521695855,-0.00684939601574665,0.0930248500902904,0.0306904098452981
"232",-0.0567665006130398,-0.119911237350861,-0.0615573565312847,0.0201864812758071,-0.0713308434692806,-0.114829355980078,-0.137366527775347,-0.0871238175399769,0.15555863059943,0.150070359666649,0.0698148092916916,0.0726131143291784,-0.0752320371107564,0.123804941372529,0.0365970730864633,0.119803484033905,0.0295801095650735,0.0201644558356454,-0.0763843908485445,-0.132970998996874,-0.095230092767628,0.0699197428228211,0.124781312421751,0.0661048423169855,-0.00399024916267154,-0.00945291750554283,-0.0947343481424942,-0.092627096521787,-0.0042487828302484,-0.104576234632116,0.0383333928737612,-0.0465884992972609,-0.0238955088745672,-0.0712628376469683,-0.0564591811813325,-0.0846091452595128,-0.171621522953404,-0.135775209557161,0.112037129233975,0.0954056003366305,0.0673453517180358,0.0901738628880813,0.0752693005244196,-0.159888689796515,-0.104265531129027,-0.10610890295237,-0.0570351943820487,-0.0240312787808944,-0.00244252421343381,-0.0707776338618338,-0.00656006040396743,0.0333718800689208,-0.0675340472433091,-0.0790701003505261,0.0791512611239096,0.0813910649911106,0.0329776689859886,0.0777484961812559,0.0668754842684273,0.134374402993865,-0.0814849516338155,-0.0625392085575804,-0.146993012418657,-0.0742965045614063,0.0830436268892724,0.10696680814832,0.0931052762962793,0.0548804628640464,0.12020629571557,0.173587688739042,0.137976918009743
"239",-0.0993944903221821,-0.111899443921431,-0.0773012212410899,-0.0380766796787305,-0.0336139672906819,-0.105944408126895,0.102714101594957,-0.077613954640602,-0.0780696521562965,-0.0898798550064636,-0.0778296129833539,-0.0506310654387185,0.193827460855488,0.0145841897321678,0.163610546013322,-0.113204853486474,0.0361637557771937,0.0535900264948541,-0.209897434136569,-0.142316846593024,-0.128036491288221,0.043219499697227,0.102405231979596,-0.114338711466365,-0.0413234360790936,0.0341944983089746,0.166971662308795,0.0566280693068986,0.101794994399197,0.0316446787495039,0.072759035333383,0.133564408253891,0.127989927105345,0.11904670979776,0.083514596838991,0.197477571047299,0.0214301433336911,0.0957365839739082,0.104763229386181,0.0999945186650622,0.0871172934434614,0.0526097959824466,0.0986686385276186,0.159725209885601,0.175623034711926,0.0846335680842824,0.101174220588788,-0.047985535721632,0.0388573175971009,0.0494103419528233,0.0321708163007809,-0.0719046941795312,-0.0816231065843771,-0.112371869687832,0.0566982322149639,-0.0614322875060123,0.0191017648582965,0.0824323312067718,0.0442395265603618,0.114486484041557,-0.126346053299872,-0.127915525881511,-0.158212850817739,-0.0931809545711643,0.0347338935865718,0.0840838901715373,0.0422174125068528,0.036840770145531,0.0784733791287747,-0.158164134360237,-0.0406701154614007
"241",0.0371989680468582,0.0374802726322324,0.12457286917382,0.151024679101359,0.197867387487777,0.167328949521609,-0.00190531975319272,0.0850494064620717,-0.148231715025268,-0.173290328615303,0.0203766390450286,-0.00889212266566487,-0.0876406496606207,-0.0892390489686621,-0.0671310303871103,0.03072726981127,-0.0164356037555678,-0.0941210155690074,-0.0902612103818506,0.0258240571860445,0.0909797788553026,0.0208289323936894,-0.0828677830589045,0.0893866479396687,0.0575169747760646,0.0375100946594494,0.0377184213089167,0.10130036601468,0.0574390801076455,0.0272019626949111,-0.00109674442445007,-0.055040836223044,-0.0373824863421931,-0.00376983706114251,-0.0380048106494536,0.0439526787432323,-0.0412004956163079,-0.0909109707703691,-0.0464255705805154,0.0804717825960543,0.0374504171894468,0.100966671892996,-0.170077305979547,-0.0519217016512664,-0.13289397911111,0.0335022835281562,0.0897122070754931,0.0694610676812923,-0.00137414258718814,0.0904807366171916,-0.0255009823296898,-0.0215048746756039,-0.113473392577756,-0.17044192503062,-0.142066051537871,-0.211149579163545,-0.222474000005074,-0.0774094003786384,0.0849977123908664,-0.086338070059544,0.0512964514177919,-0.0900414896484894,0.0517740129839027,-0.114032690930596,-0.0154267215541885,-0.112748340291697,0.0574362366252869,-0.0322266123188156,-0.113936381708076,0.129239124185585,0.0205696383144641
