"Plant","Bench","Row","Column","Osmocote","Salt","Treatment","Accession","Group","Cross","Chlorophyll","Tot_AG","Tot_BG","Tot_Biomass","Reproductive","SampleDay","MEbisque4","MEcoral3","MEmaroon","MEdarkgreen","MEdarkmagenta","MEdarkseagreen3","MElightcyan","MEyellowgreen","MEivory","MEsaddlebrown","MEskyblue2","MEantiquewhite2","MEskyblue4","MEorangered4","MEwhite","MEdarkviolet","MEsalmon","MEthistle1","MEblue2","MElightcyan1","MEdarkgrey","MEindianred4","MEmagenta4","MEorangered3","MElightcoral","MEsienna3","MEcoral","MEturquoise","MEcyan","MEfirebrick4","MEtan","MEplum2","MEyellow4","MEplum1","MEskyblue1","MEdarkolivegreen4","MEplum","MEbrown2","MElavenderblush3","MElightsteelblue","MElightgreen","MEmidnightblue","MEorange","MEnavajowhite1","MEthistle2","MEpink","MEbrown4","MEsalmon2","MEgreenyellow","MEhoneydew1","MEhoneydew","MEantiquewhite4","MElightpink3","MEroyalblue","MEcoral2","MEviolet","MEmediumorchid","MEdarkturquoise","MElightyellow","MEdarkred","MEmediumpurple3","MEpaleturquoise","MEyellow","MEgreen","MEnavajowhite2","MEblue","MEskyblue3","MElightsteelblue1","MEpurple","MEdarkorange2","MEthistle3","MEsteelblue","MElightpink4","MEpalevioletred3","MEmagenta","MEdarkorange","MEmediumpurple2","MEfloralwhite","MEskyblue","MEcoral1","MEdarkolivegreen","MEplum3","MEbrown","MEred","MEdarkseagreen4","MEgrey60","MEblack","MEdarkslateblue","MEgrey"
33,"1",15,"B","High","Salt","HighSalt","HA.445","HA",2,21,0.9164,0.2026,1.119,"yes","1",0.2320352338237,0.127121602909613,0.121500598290165,0.123539504241278,0.221070783758005,-0.0399065949210605,0.108781533129526,0.120197602196004,0.101331901299934,0.219425082826591,0.126598979744366,0.149297573168825,0.172187515256723,0.178778169167719,0.188705029666637,0.152556348437664,0.165917618251887,0.17129846857465,0.180868170855542,0.0439158738074729,0.0859253657694368,0.139801815202141,0.177458466372216,0.191976595294958,0.222980077377106,0.118829141592361,0.125291613526131,0.193577687414034,0.129524256784885,0.214283170389973,0.09852582161244,0.0595896449586739,-0.0280518149549327,0.0126062946258832,-0.127074029571335,0.207504271629572,0.217746942066784,0.0823835434636151,0.109037379603148,0.212816445374744,-0.114894820469599,-0.110534091940479,-0.117757237567822,0.145114072391172,-0.0249854528913647,0.0901988057305658,0.0952659014213505,-0.12469967118126,-0.0745610016254579,0.0118026906584089,-0.225997064651209,-0.116675634205031,-0.233876869849488,0.109487113529093,-0.108444431974898,0.0835464095203024,-0.243749514104498,-0.119908075159858,-0.226550415908914,-0.245747760817084,-0.16776140081273,-0.144358481514457,-0.131881588161847,-0.0619268220127228,-0.185610153200169,-0.200090207286678,-0.172885262589081,-0.224094561361381,-0.135190709478669,-0.134534997790442,-0.0311726993821662,-0.131465085161229,-0.0636956317098013,-0.138805226418004,-0.143470740057313,-0.126794692471935,-0.119821405051428,-0.171968002857868,-0.173362208798645,-0.229546883826014,-0.112093405313524,-0.228550012269777,-0.107892373686474,-0.103584919008073,-0.0955331833092553,-0.0494515645010159,0.0301579291655669,-0.137610445791696,-0.159207688454442
35,"1",17,"B","High","Salt","HighSalt","HA.89","HA",3,27.4,1.8557,0.3673,2.223,"no","1",-0.0914618298289338,-0.190721233953567,-0.205944696981484,-0.195633567542267,-0.123799007919235,-0.0399065949210605,0.0915226753060399,0.0934477195140884,-0.18459612797982,-0.115126223552173,0.0223217976249741,0.0765851896677549,0.107255158994558,-0.0360786144275857,-0.0297065659071343,-0.0874282657690094,-0.0756676253606916,-0.081525439171341,-0.0377729273584138,-0.185815664020556,0.248370425437755,0.102765601483685,0.0157948337990543,0.0277470503306663,-0.0853720221651436,0.0826089713985156,0.0310116584806388,-0.0945618858966729,0.0421771792968309,-0.000433931111438409,0.204896594162931,0.196548449467577,0.0525253871539582,0.237511210795196,0.216752156915918,-0.150821026942749,-0.0727890170268837,-0.203361203646674,-0.176254755159373,-0.0754068711743508,-0.113230238315035,-0.109125835910121,-0.0960970738009652,-0.188620523089759,-0.11983396270155,0.105936730028103,0.101661419807272,0.183139153845889,-0.0485485780633191,0.182909674244534,0.103808208634459,0.194716310806375,0.0896115670541484,0.0930412041664156,0.189449292903485,0.110671996130573,0.102957906336707,0.172869527766137,0.100824622631708,0.114388788187126,0.0215513698124798,-0.0966602374338131,-0.0977960205625939,-0.144402923125348,-0.127769335756831,0.00831928784931149,-0.0153994040860647,0.0541999469036075,-0.121446259550652,0.165148670000937,0.0735318906232476,-0.0655699969149378,-0.0423735650750236,-0.0455956313670701,0.0433568373730521,-0.0442244779760809,-0.0449242542135271,-0.000358716949737877,-0.0264943182317318,0.0896194903234468,0.167866727685618,0.097549507425194,-0.11096742562982,-0.118144829840348,-0.0205531475999858,-0.226095254662264,-0.193392056382444,-0.154482372679208,-0.0101144872521644
39,"1",3,"C","Low","Salt","Combo","RHA.373","RHA",2,20.8,0.4752,0.2,0.6752,"no","2",0.122833204612076,0.0871608360710612,0.108612266612645,0.0290235829045509,0.0216541937033806,0.0744294985100114,0.154644866882387,0.0369140618101073,-0.0142905131150765,0.00963604074108193,-0.0179396248087578,0.0652233149170377,0.0505815241457879,0.220844150868204,0.105255715461686,0.119616179023383,0.24255189464998,0.239497489992214,0.0486243377970491,0.108895072887439,-0.16485972851453,-0.0690633122947156,-0.00573787954197387,-0.0371893996916811,0.0676826271419969,0.0870866091351051,0.135800925587125,0.189576953858818,0.0687561114044924,0.15312706350594,0.0923248131773165,0.1087075687383,0.124974955290142,-0.0233711120128522,0.0231456323045869,-0.0366189136453677,-0.106358630724493,-0.0700735671557025,-0.10385772908342,-0.0936472550905715,-0.128638988112687,-0.108796534727258,-0.0247340831195087,0.12608721278244,0.134502062977081,0.0149762853794412,0.0934649439468219,0.091455149341503,-0.135548762552193,-0.0308746437677121,-0.0665884718284071,-0.131879429890552,-0.105971143755796,-0.116197314232126,-0.0989381459409269,-0.0856380061821665,0.0860292064770463,0.0262606402367293,0.0259921811499705,-0.0664250807928467,0.0137043835856525,0.0870099639066636,-0.000664729965476937,0.0676791103242783,-0.0693395900542125,-0.0883981487788029,-0.186146229919467,-0.148604001188028,-0.103950323512075,-0.193422306964204,-0.0970207256003357,-0.0667728719645408,-0.119058804285714,-0.161641236807383,-0.237950545281889,-0.15934660578737,-0.166485654504305,0.00226798679120468,0.0196784819322619,0.108651885180542,0.110015593395622,0.029127595759902,0.108985257112834,0.0171383117154274,0.13841059891362,0.146370468778134,0.184952046660954,0.0797989589311181,8.97026348378032e-06
40,"1",4,"C","Low","Salt","Combo","RHA.274","RHA",3,16.4,0.432,0.0924,0.5244,"yes","2",-0.106547157091712,-0.135837166441892,-0.0898035333831503,0.0995371997032825,0.0787855657403754,0.0440153869537139,-0.0879895657113956,0.0704538202843289,-0.0838492724124485,-0.0958000167677423,0.16470947589972,0.117625790015676,0.086707991622779,-0.0261579336317656,0.121669279899657,0.138681262536364,0.0482108858488207,0.194179835353722,-0.00270570022461654,-0.0436519193979903,-0.0180257658741761,0.141927693164942,0.0766468932334257,0.19276186312747,0.0273871990362707,0.131090657460466,0.153102002569513,0.0805078308414179,-0.0413997435103199,-0.147503328399019,-0.109494256775386,0.0664740796508529,0.123473002419742,0.0904627439016737,0.0201221408567712,-0.0257350501410797,0.183347800481661,0.0841033065976263,0.175262101731356,0.0873690045358658,0.0767039870665461,0.154788860434281,-0.0225385687618688,0.162987947900562,0.119764106673717,-0.0923199605215201,-0.172522321566813,-0.177882209880486,-0.101006437883539,-0.00942499297971282,0.100222900362556,0.198641418044788,0.223257277302312,0.157855691717399,0.0416792866125733,0.0690407689518049,-0.153269492491912,-0.0999678161440129,-0.106218178283519,-0.0264295676699345,0.0311052300825713,-0.173119364995132,-0.0967258707125028,0.189763696692156,0.113851974882682,-0.112725194402387,0.0308418960713483,-0.131291018745088,-0.126166218142495,-0.158829956109286,-0.205693016771551,0.0212617441410991,-0.0704361572579663,-0.145428922343918,-0.0937926317826378,0.0659127193173126,-0.0403359234324721,-0.192317113606179,-0.121071977920104,-0.102572562640025,-0.0673800976866504,0.0489969874738221,-0.0771024648585543,0.0720690589718789,-0.108476131435634,-0.0940804689943848,-0.0630556664526395,-0.119094865054966,1.59325670718237e-05
42,"1",6,"C","Low","Salt","Combo","RHA.377","RHA",1,16.4,0.4544,0.0993,0.5537,"yes","2",-0.0266271438393569,0.0797175735246065,-0.08328112264151,-0.188250579711606,-0.17789049817637,-0.182967728706197,-0.0763679044334719,-0.166875829758464,0.188527203929561,0.20968892036808,0.180516505881283,0.0187132382890526,0.0306051617634017,-0.0070538812544858,-0.115244150364412,0.0614186089007646,0.162135963016549,0.0892063077580522,-0.0154729370225728,-0.0253781565710607,-0.12371427108263,0.0218385223465471,-0.0183473498137981,-0.0909881247810563,0.155418250301238,-0.0543370815702891,-0.0451293708103461,0.0079431131017775,0.189955100474802,0.130347400491646,-0.177322978776603,-0.020108659518379,-0.0313366641613603,0.01956237742936,0.00492352114037982,-0.0392623218676627,-0.105723154841209,0.0982699704688346,-0.108647016743687,0.100246216353648,0.102189531732602,-0.10134493337093,-0.0214279377938211,-0.0610576962861164,-0.0252930509143543,0.195097144613699,0.103963277591171,0.112734786016187,-0.104890828917016,-0.0325965617421808,0.0999235546436337,-0.0946974177189255,-0.0861708862454835,-0.0883770018190205,0.111075522537751,0.0990944223662305,0.12402627942753,0.214259024415561,0.2167207767028,0.0194979891809826,-0.0232334974042944,0.114989643110165,0.223357025890966,-0.0621538577962234,-0.071273210720154,0.155756814115753,0.0678754908188501,0.0155366972221114,-0.0476607414855764,-0.0644730189302744,-0.0939694756582625,-0.180472868788219,0.0445067713524593,-0.021004932344789,-0.0831155605330686,-0.0736354705333654,-0.0584367630852391,0.0845163528755396,-0.0597033444993888,-0.0567575348931546,-0.0836497642222957,-0.195220918966883,-0.0880778725199705,-0.195324162089167,0.183497001409207,-0.0474162572143624,0.0958346306745304,0.0293893294811769,-5.14953460122826e-05
43,"1",7,"C","Low","NoSalt","LowNut","RHA.377","RHA",1,16,3.0353,0.6895,3.7248,"yes","1",-0.0415671260533687,0.108004743748171,-0.0798623992312504,-0.188490472905019,-0.191199804174528,-0.19017265561016,-0.076190174573716,-0.187875798502487,0.207706142547979,0.191525017742399,-0.0845717097259031,-0.168284655338624,-0.129472971290502,-0.114170885545681,-0.194416124295445,-0.0831609843975077,-0.0426940166416327,-0.0897506105728915,-0.068990284209641,0.0364673548353088,-0.050028934516478,-0.0377570438345767,-0.08554095675772,-0.144128829019206,0.113850503339542,-0.111657329913524,-0.178605570831824,-0.107658325230613,0.129822851021593,0.0781826946849474,-0.0241750915532632,-0.0885996217589566,-0.0656165262831775,-0.0758590874736231,-0.00295370400706201,-0.0300967538691064,-0.0912584319363469,0.109752792306381,-0.0947539570955791,0.0976136968422674,0.0999616743500205,-0.102219247052271,-0.02121271992127,-0.169745839598165,-0.136025127136084,0.207708683874692,0.122036864268882,0.123784209884747,-0.0156884555631965,-0.0175378956651206,0.109725499678833,-0.0742543543410664,-0.0819262076545639,-0.0743779518633813,0.131220750638746,0.113487516711759,0.105341565670171,0.201653004707575,0.213073875270884,0.0560569075705986,-0.00477018124620059,0.102285379209733,0.201862607315996,-0.095520854689201,0.0161649633652842,0.222486383587865,0.133773088692448,0.0986263250089179,0.0606909503850571,0.115792699541801,0.0496871721132865,-0.11244399727557,0.0943841188792241,0.132442715352059,0.0856663148366402,-0.0598246191329043,-0.0322866314445882,0.154683202965533,-0.0107328131174703,-0.065108968213884,-0.0902610198421505,-0.159147056575376,-0.0879995565227238,-0.191346088393789,0.194529942419734,0.00390180088802503,0.0757518114074147,0.102693280398675,-4.95104446883498e-05
49,"1",13,"C","Low","NoSalt","LowNut","HA.89","HA",3,13.8,1.4596,0.4686,1.9282,"yes","1",-0.0775593561773488,-0.190153685352776,-0.196077714749739,-0.180596882022631,-0.0925235491776826,-0.0290629456207888,0.103140813532971,0.0955455466067974,-0.194696582064481,-0.118395572419362,-0.114022596773493,-0.0251199307693371,0.047687003099051,-0.0780962051869682,-0.0735614723759082,-0.0905877863848669,-0.0638772467318022,-0.0865268513493471,-0.0124673047880293,-0.00196772040178414,0.105416905457695,-0.0162753884307533,0.0321606542680701,-0.0272549725705535,-0.100826608702477,0.0278051621670653,-0.0742435689707204,-0.0765450994358411,-0.0140817071806955,-0.0889979412979675,0.216765223102897,0.0587410650542742,-0.017623587395898,0.0122467993998257,0.0847938560990104,-0.149562377595597,-0.0973080060691612,-0.185143442364395,-0.163850607897784,-0.0899137955736179,-0.105043526595795,-0.125470728199457,-0.102501419372998,-0.185147498837509,-0.139449572466477,0.109157209002465,0.104936575730258,0.181178784764182,0.106247693386493,0.152479670638649,0.103877479991272,0.184833530846883,0.100249764449258,0.118775224483238,0.204960946964684,0.117466373328934,0.0861917234161101,0.187246264373675,0.0973277749693801,0.0656814306206611,-0.074498324846751,-0.0972120110136457,-0.103024707465042,-0.154559529404017,-0.0808520437299819,0.0346114616696714,0.0162041126886993,0.113287273819187,-0.0425598320515909,0.135562230158423,0.0254931482321792,0.0275515424019288,0.0798680454116749,0.0864540966497482,0.0613889441050512,0.00279707125919633,-0.0151046859736931,0.050890044118437,0.0475267638541988,0.104490215819637,0.189005198573138,0.0982485215523256,-0.105497320947748,-0.113164672281932,0.14801190916996,-0.0467200303562332,-0.106757403980518,-0.0689706051647264,0.0533340370495294
60,"1",6,"D","High","NoSalt","Control","HA.412.HO","HA",1,17.1,6.78,1.9297,8.7097,"yes","1",-0.0876730970925958,0.0780743846375172,0.0810849786459656,0.107087364042374,-0.0739027121964358,-0.0243316695017568,-0.155771096189419,-0.184678156608024,0.0736636749480343,-0.0645531332895502,0.0739769243691839,0.136644131591087,0.0983656141277294,0.273618120195848,0.231426165206691,0.0797558075181508,0.309543819020878,0.285155899179866,0.179938698887555,0.264803781552596,-0.112906279422891,0.0790293373449791,0.136733218592427,0.195205320485839,0.142630050431979,-0.0673613946508613,0.208011525897411,0.19623941426639,0.188687492006091,0.23416879626698,-0.0586648402351532,0.169030909689254,0.315093940123932,-0.0676897516399298,0.0505481500113217,-0.019403512501533,-0.0885819660723171,0.0880870947189944,0.0778576064291524,-0.073472309195934,0.161429728833038,0.166217412389453,0.179809347103999,0.215518532475744,0.275143077039113,-0.187441737195123,-0.196081148681538,-0.12258001581698,-0.114265059194324,-0.20030049169025,0.0429851979077319,-0.126985402076614,0.0502806115662616,-0.211021319254001,-0.138815539024995,-0.216286398517392,0.0485362343921799,-0.0965352724906455,0.0432933794455731,-0.174574847403351,0.139902655297301,0.164405971253255,0.175660561402958,0.0125103306424449,-0.126422386611821,-0.222965340112421,-0.218731166985393,-0.0472054492031178,-0.00136163487373427,-0.297452781853821,-0.0307451875769641,-0.192773335604169,-0.205899818446004,-0.218314922274621,-0.242291329946745,-0.216703908247846,-0.224651454781271,-0.209888125094925,-0.207740903752051,0.0442337401237781,-0.122444792903597,0.0512880920948225,0.172109499724385,0.171407392619573,0.018657326629393,0.0463151350457173,0.306136409941352,0.0712592464605919,-0.23397819190517
67,"1",13,"D","High","Salt","HighSalt","RHA.274","RHA",3,22.8,0.862,0.2195,1.0815,"yes","1",-0.0861081046837988,-0.0998679142813451,-0.0545045100880603,0.0533246106625181,0.0600430488007627,0.0484322434334097,-0.0970983733204268,0.032419809382155,0.00386760873866834,0.0197893495980415,-0.0330585351707506,0.0306462182003997,0.0164870838099163,-0.0323021594826328,-0.0063105889398993,-0.161365434570367,-0.138709039577434,0.00391928694461207,-0.0837911697647916,-0.192923419914667,0.220873849942465,0.10746018418988,-0.0606073829018457,0.087471329973223,0.0280746847337347,0.173615934360889,0.11814950915802,0.174386949685116,-0.0284831491975403,-0.0852438373554276,0.0677771964436482,0.168347745486207,0.216373533019172,0.186983238207965,0.184469809468372,0.981386368897808,0.149097054537954,0.0852024598497988,0.146763104849517,0.108018568024998,0.0553103853479371,0.0980558391251283,0.989132923535215,0.161400624530617,0.284830907050116,-0.037460979848335,-0.104022827703594,-0.118903041165532,-0.0678296456689171,0.984043763051345,0.0264764351835998,0.143836095859286,0.0483293373933561,0.110225049918146,0.0640074603886487,0.0578648785207775,-0.112088516787576,-0.0485173644511843,-0.0212571557152657,0.158588383285368,0.229636780611241,-0.0961556545983709,-0.0265433552846333,-0.0298210569328626,-0.111707835395402,-0.0285819976818476,0.0726220592105631,-0.193167496049053,-0.060912020877642,0.169740880320513,0.154498924168505,0.0649394349576249,-0.108649560066847,-0.0706378949400773,0.155898085385825,0.137354401255244,0.144008499318618,-0.078355926586624,-0.0622148070971638,-0.0954641733964926,-0.0479999261342291,0.0219814244362877,-0.0743050914058818,0.0547092617221119,-0.285839344790346,-0.18637728390297,-0.235399430564708,-0.257534901617879,4.75598819766607e-06
73,"2",2,"A","High","Salt","HighSalt","HA.412.HO","HA",1,22.9,4.9694,0.6143,5.5837,"yes","2",-0.0880726331350185,0.06899908400491,0.0797714294897113,0.100803011239425,-0.0882153646080735,-0.0399065949210605,-0.165129550856446,-0.190099927857881,0.0926259912357555,-0.0817703442931532,-0.0237626419691697,0.0853421206375551,0.0236422772836944,0.0910137319112989,0.0717727909008617,0.17283628219441,0.0849380407042205,0.0894199902532129,0.0172112336538898,-0.0104531495682894,0.0995213090368678,0.0640359403732126,0.0383406651655202,0.091005980258182,0.0283361672645643,-0.139531600970057,0.122546651792428,0.109332330305787,0.0727559763350627,0.0818091940048764,0.0483285624939226,0.105047981259768,0.181584971637413,0.0991325831131804,0.108284720381751,-0.00867866580578955,-0.0935210554297165,0.0736855852878426,0.0946585126461609,-0.0792436395772885,0.167745907046084,0.162967692354834,0.165570411904576,0.1735170046953,0.260837661313359,-0.183552721357475,-0.202787669436776,-0.108959093850001,-0.117190917750124,-0.2166515827808,0.0726571540130308,-0.119734333857651,0.0352416051469108,-0.228131576462193,-0.101251303551547,-0.202097826319629,0.0750958706565006,-0.0922502149080459,0.0532326774406585,-0.0711057505482182,0.198613162998189,0.168510279846995,0.184792425977146,-0.0780830201598627,-0.180833542269887,-0.118165522805632,-0.181354889644989,-0.00264137941907959,0.0704051802259628,-0.0167438341348992,0.181783877804466,-0.191904136578066,-0.144204723893204,-0.169819623728276,-0.208863704146696,-0.180649169353941,-0.179248586203465,-0.134683264019793,-0.159815837720411,0.0592492466475831,-0.117409969806036,0.0640983697222045,0.173703601303619,0.160015425051456,0.00982138622473787,-0.0621960817743125,0.147838234550958,0.15374652591417,-0.115954015688308
74,"2",3,"A","High","NoSalt","Control","HA.89","HA",3,18.7,13.4338,1.6408,15.0746,"yes","2",-0.0958943296404491,-0.20623189535586,-0.199809379897465,-0.189839914694596,-0.100694118116691,-0.00219931836746146,0.100785328798567,0.0633959261762212,-0.206368210486093,-0.111416164643868,0.0943029211190765,0.182906434357018,0.139260568783935,0.0941615967882193,0.113576232127476,-0.0545530971573934,0.0844166250089486,0.0469620069908242,0.114090579698105,0.113165606465047,0.220303238755816,0.194136515811923,0.174345110867874,0.151337950183082,-0.0164514265872902,0.0847237160301617,0.132671786031019,-0.0265008546916294,0.187981824985069,0.130298308493787,0.0941625892033449,0.161575211900081,0.126233569274715,0.128755245209768,0.0825800483419298,-0.153232611438194,-0.0912269034317122,-0.191568260218015,-0.179229297633181,-0.109067316980844,-0.117689011306379,-0.1173572221446,-0.106606978873667,-0.125725879914818,-0.0900161845987654,0.110130892498749,0.0931910969271673,0.183980286675842,0.0710852882515936,0.108442404927319,0.116796685143297,0.194291853789905,0.0900589196103318,0.0832435831911812,0.160753859652413,0.0943359441320032,0.0817880240236919,0.174783400703117,0.0933306900744767,-0.0726854034764349,-0.0929148511643688,-0.122021926340368,-0.103143351442706,-0.206015281450945,-0.213149815388649,-0.117030072043369,-0.137081521291444,0.0335719461734813,-0.136322565203313,-0.0352738634944252,-0.0528680204271243,-0.176227865745378,-0.069162527342954,-0.116011237389302,-0.162974209092043,-0.140531312543308,-0.161180277914176,-0.129627327451755,-0.146360235641305,0.0680662627712772,0.170143865340842,0.0847401549470213,-0.12048567180957,-0.112838110898602,-0.0628325996002626,-0.125278259745069,-0.0554735860220836,-0.134296185191503,-0.137765323145536
75,"2",4,"A","Low","Salt","Combo","RHA.274","RHA",3,16.1,1.8767,0.2623,2.139,"yes","2",-0.13285956621326,-0.198152608973287,-0.0898987003301569,0.10830122999383,0.116837368597488,0.0876199695148046,-0.109034402794393,0.105305780725726,-0.0834296496317628,-0.119480293899351,-0.196215119260007,0.0510969472494446,0.0915449453748183,-0.194255523038142,0.0634261057009806,0.109170940296528,-0.135795543172904,-0.177191403470818,0.141150179026062,0.0236069512911497,0.25351279846156,0.181574516945074,0.322220546149803,0.196453507017053,-0.100000201850769,-0.351690135944618,-0.191870771603316,-0.18767585796608,-0.160488394659326,-0.230163396442094,-0.0258289114698086,-0.392741151160191,-0.471197047174948,-0.217789791887637,-0.418696929526702,-0.0118671229007763,0.186078955339516,0.098648529909422,0.20824749468129,0.115538111432259,0.126891378107874,0.238324705918754,-0.0159789257652169,-0.255950229077647,-0.25268837745761,-0.0945026296922524,-0.194352687120132,-0.173450557051212,0.404345174874893,-0.0202670898887979,0.130414839723747,0.249749955064722,0.232267870414158,0.231880743439067,0.125545968700346,0.0900577355498437,-0.187655227131461,-0.108721535636045,-0.0905087202916406,-0.353392740433871,-0.373492444085856,-0.201556257145204,-0.11239217348665,-0.164465957470275,0.0144502492230464,-0.0553633461093705,0.184165022213887,0.388797282702146,0.358777129900393,0.201495409316863,0.338494320294186,0.179133168392496,0.355999026344984,0.287131837459602,0.206914447955272,0.316907489418526,0.222493609993885,-0.119144225641627,-0.0576442122028357,-0.110654986260391,-0.0763267671998135,0.118344300182512,-0.0947444238131206,0.116221168878598,0.020436784255412,0.158363170561269,-0.0629658860525249,0.0738055245464452,4.16607269341728e-05
82,"2",11,"A","Low","Salt","Combo","HA.89","HA",3,16.3,0.9343,0.07,1.0043,"yes","2",-0.0974598146910021,-0.187127109782728,-0.183731724663243,-0.196974560791224,-0.0940411366851809,-0.0190283479179141,0.100541830635003,0.121020957028277,-0.179999361594166,-0.0970741281890468,0.003063841728295,0.00615025084300725,0.0078823694769664,-0.102806925507724,-0.100178390246423,0.0442310476182482,-0.108964623158654,-0.0787369572663605,-0.100588622947256,-0.175495763204581,0.185337428593959,0.0745799759737328,0.00537004668907302,-0.0307467716391994,-0.186131221255509,0.019740679838629,-0.0537245135201888,-0.197598328912793,-0.0036573990607033,-0.0772069906445672,0.224526193377326,0.0488189820558974,-0.0613004135584599,0.150732894823816,0.153549654782811,-0.138999080724636,-0.0796849283057695,-0.201526865042723,-0.190385243432108,-0.087441496675222,-0.0937000696443765,-0.102821047374036,-0.106479195877357,-0.227771080800884,-0.178712497735911,0.12452449521255,0.100861970875781,0.175850326982922,0.313461749287777,0.162339383698054,0.10345325912666,0.205797760070076,0.0938926705445263,0.110097721875869,0.218568852656887,0.130276397772766,0.100033645480386,0.20338466314557,0.108986529449331,0.107529958164957,-0.0566028851110504,-0.0996990017993991,-0.0960287550305889,-0.161009370707261,-0.0675097193043853,0.128516242820586,0.0830360341388076,0.0861634846971004,-0.0646784196832893,0.126829591584273,-0.00496669869913792,0.0764006916270824,0.0966671864542885,0.0504363012860812,0.139251454579761,0.137296036813947,0.194613463910258,0.0856028193200506,0.0678421935741994,0.092879146695115,0.195351353772852,0.10000427051326,-0.109558784587428,-0.107918794369394,0.128051709470601,-0.0731381062608362,-0.208632525424031,-0.135398649196057,0.0668175161624824
85,"2",14,"A","Low","NoSalt","LowNut","RHA.373","RHA",2,13.6,2.6329,0.3006,2.9335,"no","2",0.210922048724103,0.166520488946492,0.220750446430822,0.10312572641194,0.110897943626714,0.13976658347471,0.204977114141545,0.12144599763955,-0.0682155156294467,-0.0950157827745417,-0.0246217346390511,0.0533420238002092,0.167667984248661,0.199731953158647,0.120301023436321,-0.013896573237176,0.0681019657755775,-0.0867034454599638,0.178800445210543,0.14159589318271,0.143108170515714,-0.175426935287152,0.0147218766895525,-0.0654845346747411,-0.263206052857576,-0.199396218522624,-0.137881840140797,-0.279660789091494,-0.0861483446360288,0.115838402295581,-0.0566368482207895,-0.0716860755812616,-0.108633984572127,-0.0640935106969777,-0.0685841605217555,-0.020640451152218,-0.105496748869738,-0.207833931628909,-0.0867698337747306,-0.18841998872405,-0.203639364774334,-0.0871698777767258,-0.0192360690010295,-0.227584613687284,-0.231696170912331,-0.0980583201016074,0.111035962564986,0.100345536637973,-0.0100148969178646,-0.0173835459421471,-0.196511288726569,-0.0986483134528004,-0.106221906689023,-0.102260359719877,-0.194791486293092,-0.197842363658441,0.116051500481435,-0.0842843030725592,-0.0839653921077728,-0.0119442780135215,-0.0852783474088117,0.122311059522964,-0.0966598967797893,-0.371122753614671,-0.214471036875951,-0.0889597058368454,-0.174854527516128,0.146221249420589,0.102941086591282,0.162167554053668,0.253390371255619,0.109756005063945,0.0508522055866896,0.112097618282974,-0.0247026781656897,-0.106796757019119,-0.103806311880359,0.103874672775447,0.212692657319412,0.218403705569763,0.225663435282384,0.136122935929644,0.219911177992779,0.121032010005501,0.164279756289635,0.136270032649774,0.114774363305755,0.0883778629815096,3.69235176236915e-05
86,"2",15,"A","High","NoSalt","Control","RHA.377","RHA",1,19.4,10.7278,1.5239,12.2517,"yes","2",-0.0445090022251302,0.103710746117679,-0.0974552045650144,-0.190953087230844,-0.203139517291833,-0.197987009206142,-0.0749926359776516,-0.198450948508016,0.218914278629634,0.204112685609282,0.0717623865871558,0.127468647406798,0.0563672047419439,-0.0494629169475007,-0.150926746199138,0.0347330243756106,0.0179822920569527,-0.00481098965425026,-0.0031383376835169,-0.0636761854425187,0.222385783638776,0.106626476075908,-0.044718380568353,-0.0860072556570426,0.0994454612709588,0.0112218864773832,0.00751288435439028,-0.100471210525124,0.230915609126621,0.119416370545889,0.215406135123282,0.169692058042235,0.0339534740784551,0.127564379252927,0.15510914415959,-0.0235101348858944,-0.102025184072997,0.0900215588105604,-0.0925047450385705,0.103473244176548,0.0955401928293407,-0.114379619469304,-0.029551728096529,-0.0774644679008722,-0.0422801502192554,0.211816474736605,0.1066341444882,0.113475671389561,0.0668429807150526,-0.0423000081511792,0.105486979153054,-0.0929497141666153,-0.0963229377628014,-0.0953064131572306,0.137311235738198,0.103095468604823,0.108046270316361,0.204713131335257,0.207701919806148,0.0914136443700823,0.0892566544204132,0.106029839392134,0.206992558131894,-0.263261082642268,-0.259593413564261,0.14314204415885,0.0556750865116785,-0.0269381357903735,-0.110373206107568,0.0979268766125772,0.158656191689346,-0.233939530805898,-0.0394287950821732,-0.0749542476471568,-0.114282376560685,-0.127296802431366,-0.12657766766384,0.0182353691085434,-0.100490041258279,-0.08056084345607,-0.0928159401953243,-0.186604923222589,-0.107474801594968,-0.191033257300539,-0.03292810014289,-0.144808404974501,-0.00114140058529294,-0.0235415613974482,-5.64590151287884e-05
