"","AEorange","AEpaleturquoise","AEantiquewhite4","AEpink4","AEmediumpurple3","AEorangered3","AElightpink3","AElightgreen","AEskyblue","AElavenderblush3","AEpalevioletred3","AEivory","AEsalmon4","AEdarkseagreen4","AEsaddlebrown","AEmediumpurple2","AEblue2","AEgreenyellow","AEplum2","AEcoral2","AEskyblue4","AEcoral1","AEsalmon","AElightcyan","AEpalevioletred2","AEskyblue1","AEantiquewhite2","AEdarkturquoise","AEmagenta","AEmediumorchid","AEblack","AEturquoise","AEdarkgreen","AEbisque4","AElightsteelblue","AEmaroon","AElightcoral","AEnavajowhite1","AEplum3","AEskyblue2","AEdarkolivegreen4","AEyellowgreen","AEdarkorange2","AEmagenta4","AEthistle","AEdarkorange","AEgrey60","AEskyblue3","AEorangered1","AEthistle3","AEcoral3","AEfirebrick4","AEhoneydew1","AEdarkseagreen3","AEindianred4","AEdarkgrey","AEviolet","AEdarkolivegreen","AEsienna4","AEsalmon2","AEdarkviolet","AEdarkmagenta","AEtan","AEyellow","AElavenderblush2","AEmidnightblue","AEdarkslateblue","AEorangered4","AEblue","AEcyan","AEhoneydew"
"215",0.732656317694355,0.911996838281122,0.450110178709859,1.09757058875939,-0.807237509439032,-0.527375295283071,0.417736213426572,0.736694060665118,0.530750047664408,-0.19748949800687,-0.436709897124114,0.370451479224586,0.558355287126445,-0.694956365862624,-1.11032066251481,-0.661895317572116,-0.430777809144396,-0.538886106930093,-0.499198405662383,-0.409552873910521,-0.210040111151872,0.277616176449382,0.344934406695649,0.0924105087765364,-0.337722287649715,-0.13069851475161,-0.687234728333323,0.0560955476534577,-0.430131946355108,-0.613566104039576,-0.378086750851656,-0.336108728187939,0.248783661186603,-0.233583763989283,0.0768103901907502,-0.138642102940183,-0.0179683907534369,-0.1631438952125,-0.499928109532254,0.187518020800688,0.599449332732465,0.39798388646664,0.508045699819779,1.07366816912991,0.757775045845856,0.683534657378031,0.800740570375555,1.02813799181378,-0.808351495701704,-0.936166019159962,-0.41202163673552,0.589953751821786,0.560317427995122,0.439756926241977,0.592546382870408,-0.546746041720128,-0.807841506756596,-1.30227404848871,-0.593555469958308,-0.366618264981287,-0.380341973881982,-0.498685698290176,-0.864104473688386,-0.0821340157043696,-0.242004762603036,0.140819673645273,0.597015963622231,0.162816795287674,0.264274714252906,0.12081998124263,-0.704811308633813
"221",0.984660001154307,0.947449720048221,0.425614423272742,0.806795957145504,0.932405723929566,0.801623648723563,0.839668176688875,0.555226726674608,0.646088526881097,1.76454812218588,2.38898039467593,0.965783916867319,1.12331723922215,1.14322541821144,0.856382182210979,-1.0502428447474,-1.2443089596668,-0.622647836279014,-0.296573851034616,0.581161562089904,-0.737950531346493,1.81363418875739,1.25754166884983,0.465089772941248,0.718273711600205,0.541182732549154,-0.440949544603659,1.2632652538776,1.84448724832093,1.15592160317124,-0.271961963571475,0.430196696406114,-2.94388562975853,-2.14029422378382,-2.02100413020301,-0.736596390042189,-1.19186490486133,-0.895163034236177,-0.254039690459533,-1.64641698625102,0.147906679737787,-0.213385404151228,-1.33079147169449,-0.774065850243672,-0.768106923523555,-0.974803985542081,-1.1025502794616,-0.637758752536489,-0.191902042987541,0.72214473524407,-0.500115159403372,-0.642286362271943,0.343962268345584,1.26494109040837,-0.47388894867082,-1.04320454425309,-0.808557315268647,0.652833716078385,-1.17072105826172,-1.02049641374598,-0.462555978037885,-0.739003965262127,-1.05490234693806,0.138749987283812,-1.35001573239733,-0.417380114310917,-2.59525832986109,-1.87628804730192,-0.279645711679701,-1.42539223289229,-1.7312904780067
"230",-0.700604858916025,-0.331708559597633,0.560814624935725,0.837015295426588,-0.356140721564132,-0.547046844536219,0.618666224643777,-0.559476875702273,-0.991014427302153,-0.393046158443438,-0.0386607775088701,0.528747193548106,0.235757736846239,0.66261184868053,0.239939908439157,0.139353597968621,0.681373192112076,0.42826296791162,0.71057571760185,-0.290056105637642,-0.433069167650363,1.10476400052453,0.660172339928318,-0.459052129152718,-0.0714121164366734,0.286410279656249,-0.220222591107032,0.44544954887306,-0.175528698846296,-0.759598205838738,-0.090581686401832,0.308602301824447,-0.0453052775006551,-0.180387834944185,0.108663850769287,-0.680113591564574,-1.08447896192984,-0.894241859088269,-1.66116872141748,-1.11317453948136,-0.2731895796256,-1.06292120915273,-0.373027052412431,-0.333582120273924,-1.32977565942187,0.483134987745853,-0.236993194429878,-0.0905556974916505,-0.0357162570865558,0.329289180480803,0.996338245591082,0.720053746139147,-1.06800417161345,0.290199061842519,0.186637950418727,-1.07251158231499,-1.02560516915556,0.172945842347461,0.456957306167192,0.0987349769691515,-0.677860833953086,-0.450028766746537,0.414871627216065,0.350886105764652,-0.644856433622787,-0.559180891943322,0.386917407172486,0.0525504883715748,-0.203701508213088,-0.986064268330447,-0.592017321351612
"232",-0.56107153511065,-0.416142999527069,-1.11548844879035,-0.500906329831757,0.458236702427565,0.984568263611629,0.650681805111134,0.723907310850395,0.690080134538832,0.430089180030207,0.803389426610607,0.965148853839462,1.07631839681765,-0.379576030492607,-0.806248192425227,-0.770677728398203,-1.00687208779302,-0.534128250386507,-0.451393341441715,0.128388046746897,-0.502770196937868,1.19829337211748,0.846701142485889,0.496167251388958,0.588498321070142,0.493081829914658,-0.492279693091114,0.674260399888281,0.710716006193249,0.26686186686797,0.167877688524688,0.103549724638723,-0.493096560706678,-0.384300222410109,-0.604801800874348,-0.0918592562270311,-0.691112573792323,-0.625841056048066,-0.0656894021413214,-0.634411749362267,0.270950140756541,-0.254597167498829,0.495178961455353,0.90828112483619,0.0216881822112558,-0.961169447791421,-0.445584717150888,-0.562453632783628,-0.0050775605397033,0.241392824509368,-0.511080435728505,-0.515221021481772,0.566019591798653,0.586473863625045,0.226676352465721,-1.17005296864046,-0.74904848018089,0.538654509007542,0.541229940348383,0.589689840930278,0.759636909472165,0.571833051011622,0.46412351487375,-0.614381505308603,-0.560289629305344,-0.191121465091125,-0.00655567462906608,-0.931362476852432,-0.134377130082626,-0.597597486333167,-0.432275779442849
"239",-0.914959713820916,-0.902749336478711,-1.20054022199415,-0.660520384686531,0.258791204850862,0.837204054550694,0.285743810774051,0.554754274295344,0.308944484770609,0.310600569051644,0.532789580791503,-0.865589976568265,-0.301210230865631,-0.693110259112454,-0.728397650679869,-0.730664957509333,0.732841627881226,-0.480200880968598,-0.55042597327135,-0.268415351934419,-0.232017676406932,-0.630488812630088,-0.451079826529473,-0.503844906334503,-0.410533007206281,-0.786792849541262,1.3181044565663,-0.674478246582625,0.0665326838048666,1.18973514216365,0.119079519522692,0.291402804868723,0.797674905934278,0.566175787347948,1.37139750080456,0.161007205372919,1.24999943140586,0.391925971777959,0.721145545810648,0.218429885715226,0.526197661883877,0.773337458105348,0.284412225795449,0.733092954242535,-0.259002023673174,-1.03781378922332,-1.22988933367966,-0.817777095677706,0.249102836155555,-0.516707059881406,-0.607650147307279,-0.739921853993012,0.382462933999042,-0.403543573219638,0.0930706439208345,0.146212964706611,0.592218834969353,0.588350605395021,0.731318797568947,0.393465593113484,0.68946317416868,0.587909904781135,0.604114777716113,1.04162064492848,0.380213179116425,0.948475614574022,0.305961917967623,0.901853495422067,-0.304162191414694,0.447731305775002,0.745798166586904
"241",0.356282398768474,-0.639169869130459,0.392674163042381,-0.841566374430452,0.577891018117275,-0.6278974718653,-0.143679436057011,-0.764288127429047,0.422320551841324,-0.28947510773931,-0.745402130920159,0.685306516847098,0.161882806870735,0.241054782185453,0.255392002639362,1.13652154367177,-0.00736471877418723,0.498401393134231,0.893743728979857,1.05336715283149,1.36720782722002,-1.15218422080051,-0.932813359130979,0.157158280484067,-0.0649851792999252,0.696346988725473,-0.628663586479981,0.189084933269588,-0.497649352499679,-0.479744553267505,-0.0979722666144825,-0.559688934879576,-0.0163129820491427,-0.250262073894605,0.291277319637858,0.256482816483244,0.286339848217538,0.680057776930282,0.419632891678456,0.170700660742922,0.0361369092191652,-0.306408184036316,0.106710105048597,-0.618018046327834,0.466871759206411,0.157831235287226,-0.529699766450222,0.587967733676409,-0.151272034030392,-0.142209844436403,-0.878280590287627,-1.1745871904516,-0.960454670815274,-1.3802855388197,-1.51742948514169,-0.304291054000335,-0.5151578807631,-0.511279717977062,-1.25610843756328,0.68311264806522,-0.303402168218508,0.486174026153752,0.24385340526713,-0.822107306745083,0.765194700407392,-0.303379841728263,-0.000597577127079237,-0.29469195906171,0.337736445525688,0.114057052621187,0.666795127867687
"244",0.724891236438311,0.899067706917255,0.482525605750188,0.511702574063182,0.832842390197054,1.04796785725508,0.259313757989444,0.649368038972455,0.387930230852285,0.124227791742943,-0.325523784861412,0.116504778942437,1.41303422254299,0.74564599917213,0.458972788564903,-0.407815712601644,-0.94727550060255,-0.570657866026088,-0.469545804128387,-0.394318946041806,-0.261984003699733,-0.395575027681055,-0.26333632967731,0.303897961048907,0.252750310211237,-0.620331413555095,0.511831643611954,0.0328716456587854,-0.239807240244468,-0.127509376371801,-0.332974868805047,-0.0460223368021279,0.642537863771726,0.272940432372192,0.318133659746033,0.569945920229913,0.418114467706383,0.681862562821989,0.55229370917125,0.600669567682189,0.590355880652422,0.498766199629575,-1.35166518496003,-0.84745043435666,-0.107461801681295,-0.943636278330249,0.0518399272239821,-0.612091114679183,-0.88521908383734,-0.913238827473816,-0.621833381223182,-0.422908513733696,0.461877873926587,0.559034143560091,-0.00462479822448753,-0.601309653968457,-0.363226207741528,0.415725347382908,-0.366189486516307,-0.684002122050065,-0.564384825447502,-0.470094816966134,-0.881465803293915,-0.628594703044725,1.16519212589836,1.12853685179213,0.758213828240905,-0.0103645700606972,0.190651890566509,0.404658784722286,-0.255586073200261
"247",0.395182694228737,-0.530427498287683,0.238355778825065,-0.851073517082304,0.419678150598776,-0.693504628961256,-0.288882080578837,-0.684157584635914,0.439029038091708,-0.486703966518765,-0.330272401526709,-0.500679124754687,0.690771193503642,0.16699924495336,0.287291551588912,0.653462497042793,0.510438432635515,0.633144295369222,1.28226141101113,1.12813267776146,1.51449579425384,-0.960805534356307,-0.827368334468104,-0.430403074367296,-0.766995741506199,-0.149257099167573,-0.187674029660564,-0.347312618503683,-0.276376718817782,0.686401110685649,0.313950949183307,-0.580222617735332,0.58857867166992,0.47822390750126,0.265468190292373,0.439880158013091,0.261390774182385,0.775224062548118,0.86914411253986,0.341578274491741,0.984616753242817,1.23788893247898,0.202364048113797,-0.553853844293811,0.604902659827466,0.445318549215423,-0.00547508958871517,0.669503978043335,-0.650880046031017,-1.25621637178008,-0.811041849074566,-0.844430411677351,-1.00104696034711,-1.65804046898292,-1.28031071992317,0.75922813464881,0.657582983104945,-0.365295216155854,-0.8233863052755,0.253671816907356,-0.440760150944514,0.596654302851957,0.362457135780635,0.0463489425029704,1.43668578838233,0.949460036617234,-0.0113752741123847,0.34104741787564,-0.0662272506236324,0.653814623210578,0.574578479254139
"248",0.511384188400805,-0.608053640612726,0.374394050898353,-0.850468993563652,0.670988085067199,-0.602680825614277,-0.0337625917598215,-0.718170373691925,0.480631551624114,-0.279867025584367,-0.531945943884313,0.584643732622002,-0.122789979169915,0.378739317131083,0.278317663228923,0.961938648356033,0.251221629322808,0.525971258026131,0.998404189517041,1.04763973565943,1.40657030415719,-0.966488674038814,-0.8592466778058,0.363994233777832,0.112841355390294,0.557594272697736,-0.772797380000081,0.273560840851958,-0.423464871146533,-0.471756550158312,-0.039862658828276,-0.535220868702588,0.268215039438188,0.103536642690091,0.27021323104193,0.237704399309039,0.280955884602183,0.532961181252023,0.442220950767275,0.126531997170383,0.00730877592826647,-0.24058127334162,0.284898700788671,-0.530972522075085,0.571704492736405,0.280014481535193,0.251666082298064,0.772834931371995,-0.030802309142114,-0.211965607355459,-0.839886420412046,-1.04668542155527,-1.0487041152521,-1.15466337840339,-1.40161453343973,-0.859463677294257,-0.69293559020158,-0.646254654908199,-0.794020959626569,0.579481425881233,-0.424330043192659,0.486962801230609,0.294833243587835,-0.565850845759023,0.420305797911022,-0.356356706091514,0.428166200639404,-0.0998594570754761,0.203149123201568,0.114071662596565,0.416389157428199
"255",-0.835057847603662,-0.582148192989339,0.553554330161914,0.834456049393614,-0.347492360286319,-0.649532221009195,0.509905881695949,-0.662904824186244,-1.01861340562391,1.07671512570382,0.874148481854976,-0.0490115042916504,0.780490961220293,0.841871019431283,0.511032373265662,0.600351101953809,0.811729564817553,0.442058974150464,0.872504374248776,-0.55643698695682,-0.541189125228081,-0.676253787079144,-0.509323034399399,-0.461336648715984,-0.427261159487446,-0.601947892927741,1.30274307175782,-0.229706951692381,0.156393344046699,0.368837556483448,-0.329634334690383,-0.046059183462795,-0.84599493606431,-0.63810530462579,-0.793325992043141,-0.927623496543519,-0.574856047016452,0.192237882491948,-0.511274299964454,-0.855687182224481,-0.150349245877336,0.616384180089807,-0.341357516533406,-0.196157970464956,-1.52914778632262,0.383182966495913,-0.775612589993347,-0.162718887800991,0.68541100937447,0.177512769411816,1.12465329423793,0.465380289620609,-1.08040335109817,-0.178251435101834,0.171862015474711,0.352296071975168,0.245386709527725,0.469059992334941,0.575621547076973,0.456805812149279,-0.78738254047992,-0.643868242117112,0.477383526182437,0.849640102274336,-0.406134421768731,-0.686992036678184,-0.641502490105095,-0.102567794804859,0.170864303791338,-0.0693110526201151,0.452345482170988
"262",0.645020955310326,0.803858695188395,0.294701894190426,0.393999371131619,0.892296713630307,0.851891195938021,0.487095775808737,0.558455857842797,0.318702815379038,1.02827854659117,0.305437961712578,0.278167007431052,0.888024687970813,0.90778783123602,0.520187743564842,-0.587015220118721,-0.608791077210204,-0.56382601211671,-0.515506244537021,-0.348674803295958,-0.337930540930875,0.61245421147902,0.726173833089843,1.74333013395684,1.71169363642759,-0.653062177895065,1.05565465391196,0.141389192900723,0.0402096413547958,-0.157560005355808,-0.457352465713449,0.250463373267999,-0.124648773573989,-0.395136047985946,-0.280835655011959,-0.436562850950115,-0.239200629460144,-0.514101546583555,-0.816855247479441,-0.447444143981354,0.417780678053119,0.334370549588055,-1.44132763155267,-0.764175821640366,-0.45805537285862,-0.859118215784527,-0.429827206599854,-0.678886793854813,-0.472097332570153,-0.507644937003477,-0.539431050320079,-0.605527679641474,0.31920424850307,0.576815542217505,-0.235249138526621,-0.551474607699038,-0.668624313442889,0.448898561726445,-0.625302834348079,-0.685273436767166,-0.628963194969593,-0.547459426513869,-0.915601844985625,-0.243633715576221,0.409304157042726,0.940971845103421,0.105294289645573,-0.137114242413289,0.0899818981701967,-0.137630808980581,-0.8243730283285
"265",0.372857817946116,-0.43949792776579,0.332156053571073,-0.283136538718395,0.616297477720107,-0.576193295096965,0.0476399699668962,-0.69233279104727,0.372808563572325,-0.818995760160478,0.0323840397860778,-0.258609850348427,-1.19068445048561,0.297034091667128,0.46013569729041,-0.0629158961996083,1.10803998367528,0.759258174290844,1.2597083225092,1.61546378664319,1.36738899458175,1.27303197398829,0.447969752722826,-0.503468658044889,0.577123093897291,1.34662050382719,0.334338121010949,0.858192058701469,0.487140054688791,0.549437926235101,0.663822604588892,0.945193962172836,-0.58678716974315,-0.249402468984387,0.815513289991302,-0.172497018688568,-0.200789081685168,-0.436768484436328,-1.23275463283031,-1.06520757282784,0.560011161283599,-0.57353792444408,0.0447218657850201,-0.655976347209871,0.416865362973863,0.110924355104609,-0.273062966750636,0.480006253610044,-0.418450939616476,0.355953851351083,-0.705119769765254,-1.10548470535522,-0.983758794282278,-1.11263405420698,-1.52659870828527,-1.08059866034811,-0.487846988911439,-0.302149355861314,-1.23896113973844,-0.337351091323315,-0.0501407329572231,0.664174968591829,0.383396640135039,0.633246859149332,-1.52135534566274,-1.25848316413333,-1.52487916248997,-0.143956488611701,-0.93898677147294,-1.30035449826962,-0.799846208915687
"267",0.771911984165997,1.11844543285286,0.717711013645803,0.865348716061423,-0.867018383748415,-0.41707726095972,0.432689890260436,0.643669858807752,0.474634596604516,-0.912980288833092,-0.601655410406659,0.0131484836982195,-0.87658607101817,-0.575895431025533,-1.07950515181047,-0.792073690231107,0.0625740395607269,-0.453451907544016,-0.431214078512639,-0.0735065680268907,-0.115092423802026,1.11727303356205,0.737998686778588,-0.709021904854869,-0.104792380523334,-0.171718075297397,-0.570540309981974,0.480507335339891,-0.0714620617891143,-0.61182704051242,0.173545535595917,0.402780109483999,0.596145786818134,0.3111442430794,0.656213867214653,0.585441534701953,0.278683210344655,-0.331589922069255,-0.0903609252351101,0.369794534378923,-0.140640002760027,-0.965107015445024,0.550248232466539,0.879853856920628,0.753346301245051,0.725923622582862,1.04336015621484,0.918254048585301,-0.274573719668326,0.36863126247646,-0.408370214726107,0.860054867825057,0.603984107976219,0.550750823851368,0.571481550532864,-1.09784137936438,-0.713726710265406,-1.38022034075882,-0.760900878901052,-0.989734292630649,-0.229499007763688,-0.515291603458517,-0.881921296996112,-0.0110304279718327,0.316049227291661,1.10759170832619,0.319141621118346,0.235585341440582,-0.417184906913803,-0.60606747591151,-1.29439520839115
"270",0.544247579493274,0.725650100378649,0.41722557607825,0.519612821759553,0.894725588341728,1.08683516772084,0.458108761320133,0.54648941269171,0.397267393642012,0.8884586929149,-0.107193666505611,0.514304850000346,-0.175662921339606,0.773764301083612,0.357341856389367,0.31158024409198,0.258641195400851,-0.675108364097134,-0.494073646610698,-0.836042039796295,-0.232418483392267,-0.0802654119963412,0.887728360641223,0.327671837706168,-0.601287762703196,-0.609317971873525,-1.04400232123917,-0.617070795854623,-0.721564829570315,-1.60161219026573,-0.977652120366091,-0.824804585032285,-0.204634228294973,-0.926521707943287,-0.864077758834662,-1.57658098185178,-1.41435991824934,-2.01418923334369,-1.35385034570902,-0.791850819217596,-1.61244900171199,-0.992582780176272,-1.27562587667629,-0.755828000240334,-0.255256382428892,-0.894907202969962,0.0543421657266723,-0.534481733417986,-0.245648799937667,-0.116380852082312,-0.579153851299439,-0.326043391959698,0.295582734531604,0.698782529789314,-0.0960884551030571,0.148709133451031,-0.825234127614463,0.39630229407714,-0.293333852781424,-0.364177721612649,-0.550790019857007,-0.812054361539335,-0.923581619481849,0.958352979194732,0.678630886353634,-0.420128894527911,1.23732176239001,0.844567620733473,0.966558522245071,-0.0115165276890106,-0.0860682245588628
"273",0.52624181501067,-0.460236618387492,0.335875243529322,-0.549950798628949,0.619382468219312,-0.513404719659025,0.121932359747581,-0.594721412155892,0.453229828144211,-0.245446511395037,0.0447368484083743,-0.434109002776991,0.0149337772498505,0.384794159414662,0.505411231831148,0.39015423822783,0.606391189859196,0.719227737244055,1.33697826437916,1.3771855006297,1.46072628312696,-0.0996610732522426,-0.528003797283064,1.14382828568901,1.28295695162178,0.353144895874046,0.283872237739087,0.416500595385942,0.188748038752861,0.97169744982359,0.37846956039935,0.0508189546237202,-0.102426040244878,0.279874444985677,0.221048097146985,0.831987930970434,0.318308125445808,1.03667226568513,1.27128933707751,0.301439975424001,1.2093243004212,0.909337392525122,0.205529717924482,-0.474652774639963,0.492573364361125,0.444553251496836,0.194992935672523,0.728953930867472,-0.797772013713648,-0.662013127080434,-0.629014964105842,-0.716220460401144,-1.05491843603189,-1.19088718765959,-1.39229459850487,-0.28890810841616,0.255743096620387,-0.350620178361908,-1.01030997361922,-0.19518059345969,-0.355871153210616,0.560056483379845,0.419758873520514,-0.16712845014476,-0.0459651085541271,-0.216510602385733,-0.830920942449321,-0.110563847624755,-0.449769603555571,0.255491766068571,0.418201413857275
"276",0.813790202870687,1.09031117320204,0.50596224218106,0.713668748089729,0.991485860408508,1.13808390254475,0.682652243111864,0.680023091103318,0.609201087775895,0.327134977594719,0.07377650028562,1.05068339162508,0.907659567170123,0.91570943492692,0.451095467488488,-0.528370373510596,-0.968863222792824,-0.540408005636853,-0.46965915210363,-0.027977712017613,-0.437097827304818,1.10674189747017,0.931960950766774,0.44690137668118,0.552998134703555,0.253214238890921,-0.678160359831521,0.783307898557568,0.173337700492168,-0.761258338744579,-0.271618749280101,0.154411552566288,-0.21290293985465,-0.3694174316151,-0.157598456523284,-0.195086983414566,-0.595317364103341,-0.701773391594847,-0.542168630067738,-0.4125526911975,-0.11291354318191,-0.72596436284096,-1.2054439655704,-0.718820842225868,-0.117730315396582,-0.809761892196073,0.431500316658057,-0.544568472349979,0.0133200362154903,0.509455487251064,-0.571027068161335,-0.309941248852681,0.507586497134658,1.06813128112596,-0.0245973487170614,-1.14061958337875,-1.07435714071506,0.400002141622018,-0.493154640272276,-0.646540238778772,-0.432127262770793,-0.437193916686744,-0.933080109152665,-0.793194186978553,-0.627156412870599,-0.587129397716496,0.695787482963434,-0.59723342953761,0.14274332840108,-0.58262997630796,-1.11942513782656
"278",-0.788565740275029,-0.523712540941513,-1.25305783316354,-0.59736636983335,-0.616888440350377,-0.578206713071152,-1.41718932087664,-0.798246038035676,-0.908683575035992,0.819624375542714,0.606254376454023,0.294602886744617,0.354611784022093,-0.451087331600329,0.579656128107861,0.807622532312671,0.764161503431423,0.37880148588626,-0.521093152671541,-0.209700364470488,-0.496996334287334,0.387274599896831,0.547878027649984,-0.144883272443547,-0.411289546816109,1.46539944265582,-0.312562568446129,-0.216783672947755,0.0299318332030552,-0.0742319548934833,-0.39111188605072,-0.309193720100848,-0.849001649533494,-0.930198506434693,-0.811068466146677,-1.05574319183639,-0.76257753811884,-0.827950693254594,-0.699129938532522,-0.90684303260276,-0.342563776333153,-0.0555686885304814,0.448009275885348,-0.41041758500582,-0.187099103139449,0.419893263851202,-0.73816873214378,-0.61270551677205,-0.42927227314962,-0.748774266616967,0.840098396049395,0.456200609350418,0.255282177342647,-0.11526627100343,0.16614582253349,-0.40262119442083,-0.672412071761038,0.422609064772289,0.451738025466724,0.881673909164274,0.779085377007675,0.153959845812702,0.396715504342856,0.890108882991397,-0.807911133466323,-1.16311011374335,-0.461502665074138,0.0614419621675344,0.353645517772647,-0.22012397691085,0.437115624474744
"283",0.723691381026098,0.943158483348886,0.595916183294395,0.887339188195214,-0.886126218223244,-0.506315007791904,0.348834276885182,0.73668240900156,0.572438357009639,-0.286215128898981,-0.481072791792988,0.390941908543035,0.966666092252186,-0.688257638562352,-1.10305251500531,-0.697636820427159,-0.903635691058329,-0.524641447185307,-0.465078574536265,-0.354145963113791,-0.0823139162524486,-0.214194349649442,-0.351441297603113,-0.100734209399039,-0.406571419038851,0.485461319779497,-0.241179243221085,0.155365876269251,-0.199202459267708,-0.225282348387225,0.00906150369014265,-0.15428913975964,0.365295121386108,0.316830426453643,0.0161159672711388,0.175063154595245,-0.214975410198459,0.197636490852788,0.238984427835844,0.690009587897094,0.268231519459413,0.430603258023474,0.557769753745116,1.2422085167489,0.758154947008743,0.732887881258388,1.13020690688636,1.05954430683218,0.580775814638751,0.0959600742536193,-0.232951745594122,0.782276589144204,0.62840687079278,0.539375040305779,0.776796511628916,0.3821303897543,0.17202168082966,-1.29846076786399,-0.575438096308215,-0.449759330293105,-0.388929394609585,-0.377258186845199,-0.849462215316566,-0.669387911747366,-0.149996467892539,-0.354841219405195,0.299491434894983,-0.30983993609085,0.169375370713689,0.44287007346867,-0.497577680079644
"284",0.591994194689132,-0.335739753431713,0.564058732904592,-0.651924007016559,0.636378440484459,-0.338713705695935,0.107096516534792,-0.544573098765518,0.372100402835753,-0.988605209500873,-0.457587695727309,-0.833974436620688,-1.08221540493406,0.386411591987762,0.387413870086117,0.12754734715145,0.586164547284171,0.81147511408938,1.39532398351252,1.53242138096941,1.59619988369614,0.101614472579224,-0.439279564591716,1.13813006083208,1.44109666388869,-0.922879330810662,0.0527924074769662,0.297993480396343,0.069391462755929,0.99838079352912,0.675846143879411,0.151246639685911,0.567076965401305,0.923728673889712,1.03172702316644,1.47427439046378,1.26984752587019,1.26954602297712,1.57277193483343,0.835656548473531,1.58395609244976,1.10135231914231,0.233742196201613,-0.397405166601685,0.843330860443445,0.550720858034733,0.898102425704035,0.824553262896994,-0.310896090932123,-0.880201441629279,-0.490946664323967,-0.501172676830105,-0.894697508470373,-1.18071532471097,-1.25955432927364,-0.322133447335496,0.520839287774879,-0.409768831672874,-0.632534734974241,-0.610699749131878,-0.305604355090488,0.677872879494509,0.477872171931323,-0.428930141243263,-0.209173220220454,0.524071535883752,-0.597730018196587,0.133870475423918,-0.822636678742758,0.351587145498785,0.09204958425843
"295",0.398519622199725,-0.556773532877375,0.285324155663869,-0.697051656801294,0.599570135256107,-0.715376353292901,-0.171929822149048,-0.581390863111504,0.393197371319977,-0.143234355622077,-0.5028478174811,-0.269962092687234,-0.137136401301708,0.337153806662146,0.180294247338481,0.660210438368809,0.691469265029738,0.621399254661616,1.13352609431547,0.921495956079076,1.52423327187348,-0.755465315369159,-0.650011186774133,-0.704601930424451,-0.877292145070247,-0.439628805494251,0.123198325498037,-0.18996858631126,-0.640249940913851,0.101510317418714,0.209740411644022,-0.251792810313364,0.515155954759554,0.492360609971946,0.729946993743237,0.405356185562762,0.635155563461449,0.715554847582957,-0.035401003994432,0.169466665073342,1.29507214321157,1.08602779594778,0.231959209149033,-0.328697388315898,0.832649970563674,0.450299544809999,0.347767582918238,0.847910771331784,-0.364138874991526,-1.09719101905002,-0.726144822370011,-0.724580217363238,-0.868276773359998,-1.32793984150282,-1.31980197526914,-0.00148554724833472,0.0927686971849408,-0.48163234256529,-0.626753346040521,0.0545729845895985,-0.35496853821027,0.629491959515281,0.396404644671455,0.129005608729959,0.327316518288405,-0.259402488099633,0.498729039517315,0.493434866868429,-0.085066443009579,0.463090833732369,0.348899812361321
"298",-0.710288775661904,-0.590369290223542,-1.16297054513989,-0.754762802223618,0.280495260522599,1.04292991952081,0.314639264321599,0.689103534370871,0.446248328632716,-0.513020820658658,-0.511282002884762,-0.385365428355065,-0.676840283821683,-0.860717758244904,-1.02338076038844,-0.697191627486627,-0.0631652821554543,-0.529821374362405,-0.37515089429689,-0.458749221701737,-0.217823787386271,-0.457286394261809,-0.277505701668914,-0.44250821874802,-0.485556224165832,0.189848252340629,0.219797397687627,-0.363959958946132,-0.282813322768217,0.138645801217376,0.134480845622523,0.0906990347708663,0.760566555393185,0.625113776653046,0.646900651471841,0.782834842166089,1.04245783133891,0.591946943772884,0.554315706337187,0.872014693020462,0.433563042413499,0.388989528799348,0.542021912720921,1.03229826386408,0.281900800142194,-0.980968273124461,0.0253061921087102,-0.445035713936446,0.279637652010222,-0.0934894812780343,-0.229009318133736,-0.529988156214627,0.738032522301545,0.0614537869153138,0.576059082816013,0.205492265022679,0.335949837447819,0.493373103315968,0.941776257869166,0.617596800210357,0.803676525496944,0.578944738880721,0.593064034606574,0.353277925169007,0.814093868531566,1.07330218183395,0.468666669844889,0.478135121483647,-0.217011763633143,0.532336126799876,0.479403984359749
"300",0.694269588582312,-0.428441717813881,0.521185024094803,-0.520578550293139,0.586755396169805,-0.58508644722961,-0.0625899183178023,-0.556341037567054,0.561725122993056,-0.817051789194051,-0.380220740616905,-0.233512370086025,-0.530950006548138,0.261060280433095,0.421467118924181,0.287055334769295,0.283011752036944,0.724881392060944,1.28043427992973,1.38326142478787,1.6065311443768,0.597390482462249,-0.0562876629844467,-0.103728590522992,0.227324351090412,0.452294121072928,0.00708865913341438,0.451084389939186,-0.0626894398430398,0.410686681848658,0.630776692069635,0.149048324221072,0.51687369524127,0.788687628749241,0.807462533913696,1.02312808168147,0.322726437327739,0.722806289299962,0.548516404921159,0.447047119975287,1.47844490601188,0.798318112632159,0.201335938283801,-0.500532145181895,0.912473215843597,0.53586900245355,0.790963392403236,0.901058906024992,-1.02997527204843,-0.900016611265204,-0.539102989752858,-0.502047022092776,-0.798429853920812,-1.08934394589116,-1.11320205586465,-0.547787930899436,0.0207682123850611,-0.437476108876498,-0.909572447977562,-0.247094497291717,-0.251876183554616,0.796823811088809,0.411300801813711,-0.487289039657365,-0.232073681847143,-0.734429826398602,0.0683570448476036,-0.0514085423808898,-0.526440095804353,0.128118216117805,-0.275362438312832
