"","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue4","MEblueviolet","MEbrown","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow3","MEyellow4","MEyellowgreen"
"278",-0.187882809314881,-0.0659440801082128,0.0809265182296465,-0.0758871035410466,0.0816602600287794,0.116923739112281,0.0226553656895088,-0.124608863663142,0.0494210093843524,-0.0649909788324678,0.0441739890259508,-0.109045230727318,-0.0557011125373065,0.0317690121144434,0.204875990142505,0.0319362461988815,0.101299818602467,-0.0568317774501905,0.0617717798273819,-0.0996409430510356,0.00611432427167051,0.013546914756197,-0.0458200991227048,0.0803043566341295,0.0281339998209608,-0.124205066658316,-0.0467600124192949,-0.104849644418196,0.0393895067613579,-0.0484042772815531,-0.110376601101138,-0.0531268068393236,-0.038674314003077,0.111837521093323,0.0895014326226782,-0.0698787655746322,0.0709918153590738,-0.0592599065845219,0.0789205412214175,-0.0649189123888698,-0.124244907265114,-0.162524029827927,-0.0354484056877076,-0.106302173928106,-0.057454184325941,-0.0887835246960778,-0.0507654056705415,-0.144036097363151,-0.163515136339324,-0.162977283653934,-0.0228536277915656,0.00926636263855463,-0.118008408556806,-0.0124189161407339,0.0417496218651436,-0.0358254066363683,-0.0966146513077259,0.0690883347898512,0.0644704731105581,-0.104229388928094,-0.00358652609916153,0.0220179744029767,-0.0935022736748168,-0.0681031101355039,-0.0322933028109352,-0.0234825281500476,0.074024354751338,-0.0324521580945467,-0.0974094951231084,-0.155503282165906,0.0823143545595488,0.136648240542294,0.106812175355355,-0.136559312020365,0.0561265892247541,-0.110426992323605,0.0482334815419034,-0.0706400847211631,0.0348361468474492,-0.129137732645391,0.027558229099089,0.0557989209017589,-0.0633239749424224,0.125912046172418,-0.154556655770034,0.100034020491275,0.056052081154197,-0.0143499441287207,0.0431003973227551,-0.0464303020690179,0.0306764745596983,-0.118504480884458,-0.0333988380660548,0.0678307182003472,-0.00822256637095438,0.149408967978366,-0.0533610282427,-0.0119158525581316,-0.127457683469493,-0.0797438085131072,-0.100173749024284,-0.0941026744851126,-0.0006358334795546,0.058649755877251,0.0626548562848469,-0.062579399997122,-0.107849070932865,-0.0451288585263338,0.0475624740009344,0.10755524367794,0.130861144396109,-0.056036379822487,-0.0618754601672691,-0.115517907969541,0.148490145636406,0.0610849317377283,0.0463816767639456,0.00810437491547944
"283",0.0436701266458467,0.0163667627351134,-0.0416908354898249,0.00416931611585452,0.0545452807367255,-0.0597383791254006,0.0778556721279628,0.00409882493633105,0.0316294319567392,0.0162293126315633,0.124952927191327,-0.0639505000017679,0.171556062768353,0.0786395702547201,0.0674224625138414,0.0702027169043431,-0.0546315552081414,0.0541394997366985,0.0990678941175316,0.166283825398292,-0.0637424462085314,0.179337451435971,0.0324070438994334,-0.1583041290563,-0.0455861896405201,0.0551908102518331,0.0581564011754494,0.0373940646057037,0.0895995879762493,-0.0322599768285917,0.108086055900045,0.0239617030050342,0.010662906885127,-0.0332335409221516,-0.0608813296924751,-0.0643871507276788,0.0686736581397609,0.078919400159961,-0.0901027548201331,-0.0211542917254494,0.0600760660392415,0.0782539442130655,-0.0434481683028953,-0.0255507018694953,0.0390525007158478,0.11866707632853,-0.0493407784202145,0.108734610749231,0.115805137287328,0.0312419004023478,-0.0113630605143629,0.0264340274097635,0.110542388631019,0.0365510288890083,0.00695937387642014,-0.0391673500863152,0.0507810416701225,0.110504039752995,0.0786164130924658,0.0402376706181408,-0.0363397639151521,-0.0713615750446418,-0.0277987503953275,-0.0992747989581278,-0.0468296960634401,0.0253166844865366,-0.103216982213631,0.0162125724291667,-0.015742136733192,-0.0536539057039066,-0.123089695267442,-0.0698648339825946,-0.0371097210020231,0.178262792909691,-0.067832138621874,0.00391861375194038,0.0796801942139444,0.133521443313266,0.0489902691472223,0.0649627624011615,-0.095066385104139,-0.0435481295144627,0.175999875373122,-0.104690983226079,0.0685475874701067,-0.0603482394906961,-0.0768807803915138,-0.0653092125226699,-0.0798017248340561,0.0206272568442347,-0.086195317992701,0.033082498228111,0.0750992260948473,-0.0802462870983353,0.109325591981471,0.00399663946077223,0.0480044368434955,0.0742380172456635,0.0784863233317165,-0.0677087202608837,0.172021866207048,-0.132383588639631,0.0887785142057328,-0.189933280805746,-0.126710549672893,-0.0942433984836299,0.0134631689028173,0.0618629215693929,0.0596413962807144,-0.124407968641221,0.168991390224341,-0.0267272807231063,0.0299762938126122,0.0185464719637849,-0.104427210298856,-0.0691419347797028,-0.0305393644570956,-0.0177528451653777
"284",0.0157616057817237,0.197157357554545,0.0530087454979794,0.110581167699047,-0.196480098705962,-0.0412999625756035,-0.0929496035016616,0.233521139530892,-0.104150145073314,0.225382197216741,-0.139885942688033,0.13647035257005,-0.0539369719201599,0.101441981224704,-0.132598313826098,-0.197164237514634,-0.0558926162853335,-0.0451166383232613,0.0768213367632287,0.127814217470836,0.116806414159844,-0.155700656727196,0.224508038067471,0.058197974251397,0.0276782500515319,0.098387064888134,0.134006799141266,0.215827395862214,-0.137586542446739,-0.0046242616725947,0.0796742727660782,0.0832701405616155,0.19519040817298,-0.0669508541508152,0.0780170444476622,0.192537147253784,-0.165051207126858,-0.0297546197913661,0.124238242779575,0.14256999337821,0.110579460816248,0.0713370510920496,0.00207094207542774,0.166829002349609,-0.076141640422715,-0.0902902625004799,0.178499269748719,0.134171461844805,0.227479743623226,0.214914493945764,0.176397478256277,-0.189735367690685,-0.0846882216624763,0.0800091977909875,-0.0842530394443159,-0.106510148099673,0.0971993914829314,-0.0842438364818733,0.0354258125761891,0.0569292108923643,0.00798174361803084,0.0651938476081031,0.175029639463069,0.0565610803421994,0.217259492390103,0.162570591337688,-0.0924016191787379,0.0455340516082528,-0.0267449388983674,0.0731921205536535,0.0361182094352009,-0.0953596196168842,-0.133452394737899,0.142941362879467,0.149296191984707,0.137904304132144,-0.0740671186000838,-0.0551717722950272,-0.166727162983286,0.0225008011460861,0.105252323399832,-0.0971391479407155,0.12037630620028,0.00973906656034962,0.115256364923267,-0.122436534120442,-0.174306609734443,0.181856677681293,0.0118924894646068,0.0754270951456307,0.137779178262055,0.0937929451885893,0.0294448107563516,-0.080910541488155,0.124377761981944,-0.172319917877021,0.091484814833369,-0.178598895839616,0.050320181546176,-0.0484280027368799,0.0891608557214062,0.0911782863829283,0.196693371369282,-0.056496301067243,0.0698933184240249,0.172958807186847,-0.119645837567018,0.0971185224578078,-0.149637628207558,0.075627444095474,-0.105768088017158,0.0284984878816917,0.0647509118137102,0.209975317535269,-0.0787543375372984,0.0135804043471095,0.0131197544149678,-0.0281120349725922
"295",-0.0142402894295139,0.111340217649244,-0.00883315102403658,0.0121525254806644,-0.0310565505326874,-0.0511360741783673,-0.0854127393762926,0.202815741873953,-0.00935012340036214,0.203127135664668,-0.0190300484355954,0.0697123945010751,-0.0461106057814236,0.164044399968217,-0.0658688772418183,-0.203079210157487,-0.0944355049528844,0.00252817823642163,0.0633156939472961,0.132704535476931,0.0970309181996022,-0.164384129889299,0.178778180196566,0.0290960211656471,-0.0823869420932743,0.0603998243907499,0.0946711299488252,-0.0140462659989539,-0.139637416580251,-5.64281868892155e-05,0.0571877860944803,-0.0945222538925419,0.0679219946298991,-0.0961179287642666,0.0949077654151059,0.156134789402478,-0.0397384042973656,-0.0415117288865027,0.105982333657205,0.0635814850004039,0.094460425906627,0.0380808994279278,0.0545466417165403,0.0937665903328326,0.0613609016065654,-0.0975029837459949,-0.108039738264074,0.0288005935540506,0.145290245004157,0.032940122181848,-0.105716960966209,-0.15403126785213,-0.0895021779129047,-0.0163258253670165,-0.139972596966678,-0.170778336280522,0.0759248350468117,-0.107786995096818,0.0379911449671397,0.076970470981134,-0.121016159752275,-0.0439642214730051,0.110606885402445,0.0507831231089534,0.126849754677678,0.0922550886461712,-0.12134775790508,-0.0487792063602773,0.036525238197538,-0.0331360066568934,-0.0476128830939872,0.00304862208196563,-0.0183990515882005,0.0470942632299609,0.0619350183927695,0.0981874229294788,-0.0189395574446181,-0.0790965945878121,-0.186975164339577,-0.00977465995652279,0.0414398725861563,0.011835407475631,0.0550398045935935,0.0934633022024482,0.0448170993336941,-0.0856875103036122,-0.176766182181149,0.207302931655342,0.0672318025697389,-0.0323591209362867,0.0726571347724804,0.0183789681320134,0.0915675452878376,-0.087506776081106,0.11785012789972,0.0255335976101962,0.0156327742568221,-0.19713768527527,0.052242659232257,-0.0985642268180812,0.0575539343238209,0.0887566110043183,0.255291999976536,-0.0688134101460736,0.0574378751012849,0.0673175413039315,-0.158288973440834,0.0683088458120782,-0.0925970793669047,0.0949143779709788,-0.0689360388139971,-0.0447682834115522,0.0930664359519541,0.104491531105167,0.0225482205854729,0.0488511099332156,-0.105595493078722,0.0835373340230557
"298",0.0390030590449542,-0.0332230101546994,-0.060688473362886,0.00572342295451526,-0.0563573726293236,0.120655390609953,0.139455384642903,-0.0243861700305375,-0.0210717627256379,-0.0252267555269894,-0.0863795559396623,0.204935000789237,0.145523276840734,0.0947748441244002,0.0328400636399214,0.093721844180562,-0.0547746450309585,0.0290526593722942,-0.136424523759375,-0.0727595045200317,0.0855207589279856,0.0544503812374896,0.0613390162999508,-0.146677348121776,-0.0664003840172812,0.108923608821319,-0.056286920365154,0.0858188993560263,0.0879421606381456,0.0136112811019745,-0.101977505556661,-0.0038512972957501,0.0571930563334471,-0.0361228337035909,0.0883146648113334,-0.0560787947831935,-0.068568463184062,0.040368863987433,-0.096250108683305,0.0507179868787971,0.10076432354775,-0.153011148881645,0.0399466061594547,0.138911985463538,0.0599855214667994,-0.109186288285275,-0.0605171097834974,0.133524496641933,0.0742647027680671,0.113835259470596,-0.0628590028678378,-0.0478217223040848,0.101449917732083,0.0496440312616567,-0.138107438791001,-0.0727411363342065,0.0672069580166459,-0.10021306577133,0.0776201796728636,0.105383287601489,-0.0519420118841053,-0.026504357966144,0.128539338078439,-0.124163656489067,-0.0663630241644281,0.0206248357077399,-0.0551326728775727,-0.0643668948160655,0.091441182848555,0.144493076178003,-0.00146297414873841,0.0845204762655854,-0.0622775139969139,0.00713426941012445,0.0693991745464535,0.0883146034102731,-0.0734723533311186,-0.0939849227288844,0.0278889548714666,0.0321529972995666,0.0664630805506688,-0.0106900024232302,-0.0609478664084509,-0.104327570457209,0.0746026744878588,-0.0880036957234152,0.0130809461885277,-0.040392065539245,0.0697224848847807,-0.0573321930152335,-0.0607328077045593,0.0592313489272451,0.0914197530389632,0.123035003883483,0.0362227781614715,-0.0863788008132654,0.0790467108955064,0.00439084754775612,0.0598220913926479,0.143440819815255,-0.00968710778215191,0.0503965461680377,0.0854355219655744,0.0730927114524018,0.0850038901718922,0.108971904633873,-0.0164872250812244,-0.0441115003796345,-0.0574374907334822,-0.00858187041352294,-0.112348417835065,0.0122410882080023,0.0835242430621669,0.0823252058573325,0.0635121776463697,0.0659672593352792,-0.0592689631272807,0.0880982833269371
"300",-0.00546565423935833,0.198492377097028,0.00775707843927848,0.104155715153151,-0.0981365175251644,-0.0370495452529082,-0.079466778004982,0.213606685866752,-0.0831821974610326,0.232096227488698,-0.0684215440013775,0.125229929029708,-0.0680706935812697,0.083250620738597,0.0635375181518512,-0.176025815792024,0.0136606386935541,-0.0780333886998342,0.0740720722796153,0.137964900865682,0.135533816516226,-0.140520147430634,0.200444593270422,0.0623566920218388,0.000299053497352781,0.0869841976527195,0.110330523687619,0.0689822494755428,-0.131130273624764,-0.00977832266394202,0.0970738150046893,0.0300751011427494,0.0877465579055489,-0.0709685973524565,0.0932858938353238,0.175187431030377,-0.0477174776457287,-0.13528732764195,0.109866354788362,0.130874046919154,0.0721260176752203,0.0663199033899939,0.0404063315549393,0.0442151338918963,0.00664092095837892,-0.0762736232792278,0.028105210360098,0.072845253473778,0.210251329166843,0.144122866664822,-0.0132858704878562,-0.124055667001737,-0.088352227124763,0.0579564894707483,-0.0545353379468698,-0.0460884269625553,0.105027703247089,-0.0810720442553022,0.0320243448716597,0.0545926840770196,-0.00899239822518042,0.0163424966102285,0.100706664357502,0.0405067906489508,0.193055159890397,0.0541207355781598,-0.0690239574669053,0.0739064631948984,-0.0285817166072987,-0.104132838891231,-0.0465726003783465,-0.0355778428654876,-0.105387891210571,0.134554955906799,0.115149904209182,0.107690597045376,0.0212780188624304,-0.0658740885986475,-0.176978820173499,0.0617549223604223,0.035171308334211,-0.100072019437,0.086320659710003,0.0351412562088777,0.115571456755787,-0.086335018519308,-0.158456296412033,0.194836680389684,-0.0304971677566635,0.0887189011836279,0.129659112559697,0.00599554238856712,0.0106714678147101,-0.124353714312116,0.130294603398554,-0.0801929249179538,-0.00375969230563782,-0.169778333597998,0.0775742099781478,-0.0801011515608644,0.0906656593770945,0.0850448422127494,0.198260787764777,-0.0635394452507584,0.0619300640232556,0.0468362423989191,-0.129250009662021,0.137705113910393,-0.0686745478271897,0.0371783234722056,-0.00328866021373149,0.0308963308478661,0.04196587409392,0.117796806356985,-0.0840103837971433,-0.0351251823787844,0.0719603825120728,-0.0115434614420425
"301",0.0400835962634916,-0.0560283490650282,-0.0685112362137132,-0.0885945876753206,0.0947438104953123,0.0868663585884763,0.0895690146781483,-0.0551919343933602,0.066434204710674,-0.054517156108638,0.0864108407673192,0.149458646499454,0.141026474993944,0.0846555663220998,0.0578435408688578,0.0715681913883861,-0.0148678808928272,-0.0156881954084565,-0.141402127725573,-0.0771904766788442,0.039226508463833,0.0113821413484722,0.00544025197422612,-0.142360303649002,-0.0934934214125879,0.00178955777694179,-0.118055166935273,0.016387407100674,0.0821507343598794,-0.0724823405842225,-0.102592293137318,-0.0303558432582846,-0.0423397100253045,-0.0674149078780893,0.0956751208790935,-0.0788107237696553,0.08483801756019,-0.0329035292423414,-0.0981194970699209,-0.0647744480376346,0.0853133965763813,-0.148097079392642,-0.0534938507289679,-0.000204347435720442,0.0909983895474711,-0.114911931261325,-0.0161391723107457,0.0349734620065875,0.000772752811502657,-0.000496150246151124,0.0575909211136686,-0.00869470211555812,0.102096748775851,0.0293935033788733,-0.0646954219293325,-0.0952836325732585,-0.0211709247659935,-0.0927495365948913,0.0772412001514746,0.0387459920254116,-0.109143529044912,-0.0911694034145988,0.00898577903992078,-0.0908305225772773,-0.102187975069568,-0.0593031687424863,-0.045351806164344,-0.0660213607857291,0.0209349844094264,-0.120397626985682,-0.0684053176768311,0.14211138015507,0.0193713494353412,-0.064089622855232,0.0408944411874267,-0.00391623565166741,0.0266762640526758,-0.0934724351670978,0.00871437386435618,0.0214681617108435,-0.048781428149887,0.0542398266893925,-0.136692843514852,-0.0431410958012646,-0.0588053808967795,-0.0105482751424345,-0.0192871186013528,-0.00524434816023268,0.0456834922762494,-0.076990096122252,-0.122928620963109,-0.0704189833899243,0.0765537213964355,0.112034256344455,0.0231051089166766,0.0717154675339595,0.0609589494087899,0.0301295831326645,0.0686465299925318,0.130556939501751,-0.00531405268661439,0.059249379224916,0.0569504704066868,0.0652529611008248,0.0681841701820423,-0.00995439934661726,-0.0908129076322707,-0.0449661163263985,0.0397711344025591,-0.0436105670055088,0.00108780149583467,-0.100657443297746,0.0744912080313894,-0.00265681772627893,0.0507513649084988,0.0916458631806533,-0.0716867956503508,0.0932286397224354
"304",0.0553393154647722,-0.0357870917653339,-0.061728634169352,-0.0775110882892421,0.0531641370889337,-0.0566328356298355,0.0430812002271757,-0.000764711904498215,0.0603436335254745,-0.0196270901128121,-0.0879510098684076,-0.0607137195573511,0.145435068637315,0.0365948338076353,-0.0457408293065465,0.042198095868442,0.0421278637777867,-0.0398911849536556,0.084548735128692,0.143914106805395,-0.119371572173309,0.13874569891126,-0.0172711638828052,-0.152891295915133,-0.0524356436305373,-0.0139236258098414,0.0273432141628705,-0.0029529491576444,0.0710555269032377,-0.0657174697631442,0.0996908779045825,0.0229940208503475,-0.0622643517317844,-0.0546848453786117,-0.0944748178549511,-0.0714757311624269,0.0395392816827967,0.0197570749738109,-0.104202214530617,-0.0840557730147079,0.0212329380925825,0.0826529841676594,-0.0498074309649351,0.042980982264023,0.0488562371757461,0.100876723605445,-0.0680655969868525,0.0691916792172126,-0.000861300742045789,-0.00098896345939763,-0.0570427668943042,0.00582720361452498,0.0970018330538828,0.019802217178431,-0.0106378553171193,-0.0352801808480708,-0.0601770552514068,0.089327185038649,0.0807514443149438,-0.00702337752990997,-0.0660068808585191,-0.114753479187274,-0.0865527148110491,-0.0838822961017677,-0.0895390802917843,-0.0724559727040322,-0.0298598815134542,-0.00626863591992455,0.00404722094683798,-0.0824382204230414,-0.00271322924465984,-0.0684659841465288,0.0144457748858014,0.077599166309564,-0.095709902549996,-0.0318256060372469,0.0303522524293157,0.133500910821373,0.0369875987133019,0.0429288353947909,-0.0282896241648474,0.063277453485865,0.121007031263067,-0.0496196370821787,-0.0267346351514511,0.00652773948617951,-0.0353462061809503,-0.0304218020827788,0.0633526693396899,-0.0241709824783996,-0.0994773642814191,-0.0812661827962118,0.0353501928109983,-0.0691744771675051,0.0772197153197912,0.0309286019795137,0.0294855100437654,0.0559689581006262,0.0739856182317395,-0.0843146469276628,0.0963429152018658,-0.129162604824746,0.00542044920016636,-0.19565062447941,-0.133805697358868,-0.109046236258895,-0.0110272290144152,0.0100555886908576,0.0353075940072888,-0.0316926919635882,-0.0169331742679934,-0.0418425360009266,0.0349031393557047,-0.0157486437157625,0.0759933641865636,-0.0764328366275623,-0.0012502598634357,0.0625669288299195
"307",0.0613759512238288,-0.0132867614727979,-0.0347347314729046,-0.0383870019170862,0.0473030180927506,-0.0508571254215585,0.0635237119639926,0.00727265668896749,0.0576457408286351,-0.00638372639587951,-0.0104826741725985,-0.0713943516552277,0.15446956482852,0.0527321143305207,0.0399187835381043,0.0474464936666921,-0.0203610426443696,0.032675046456749,0.0935969161424067,0.154732201166237,-0.0956595710967132,0.138457616320139,0.00126591425347471,-0.152354461623929,-0.0219159075711477,-0.00399816604664224,0.055025360507608,-0.0246181446574024,0.0843722295255316,-0.0256550074804756,0.10327994676036,0.0255858253156152,-0.0430823945385052,-0.0488813367549339,-0.0775179340103932,-0.0693424974856559,0.0610826243303527,-0.0753272812988843,-0.103699180008908,-0.0561098008393658,0.0440285220181529,0.081380583016941,-0.00562253837511737,-0.0175104343052646,-0.0077981278609471,0.101512563816943,-0.0690918828482751,0.0570281034908398,0.0461370009396448,-0.0189435374989251,-0.0604846061069627,-0.0266738756176101,0.101796502559928,0.0201773303147985,-0.00197255612164688,-0.0227702229252829,-0.053890464635683,0.0907299909095362,0.0812883659669483,-0.0286608608128459,-0.024908507139695,-0.0864654140589721,-0.0879618734827661,-0.100877772286946,-0.0657360023263321,-0.0369126812222162,-0.0442142215614289,0.0295189269940409,0.00949320336195089,-0.0648408703796007,-0.055235259474144,-0.052764908873507,0.00896775469665638,0.117330387090004,-0.091601604923573,0.00459294509361177,0.0865210955707318,0.136486908533653,0.0603856754338858,0.0700430341146352,-0.0440673986738974,0.00858446257767635,0.144787041317619,-0.0874108861455423,-0.0247508604105596,-0.0131021465795605,-0.0252602935623168,-0.0458434946310751,-0.0177636058254101,0.010927198867751,-0.0812702450375357,-0.0145959929320267,0.0330152338491641,-0.0787048860361191,0.0914898273500498,0.00880817900277744,0.000695386059604483,0.0758605730233844,0.0744654813102006,-0.0875368322038018,0.0915443326264342,-0.124517150439679,0.0294509948745964,-0.193895012021798,-0.137838162387263,-0.151699046444925,-0.075448225960779,0.0475012916755665,0.0189477200192425,-0.0905127027745958,0.0916480785718936,-0.0186822129364266,-0.0216424671765895,-0.0117782006587435,0.00845240481512926,-0.0782715520179526,-0.0290764610410659,-0.00787635483975379
"308",0.0554892438073769,-0.069474012389006,-0.0758662832593963,-0.0376375922365387,-0.0532983231122811,-0.0988164179675102,-0.108060119910037,-0.0962726286853862,-0.03585684214007,-0.0466601745827507,-0.185232280918367,-0.0753167098849032,-0.053059780969751,0.0325805961605726,-0.133877189766118,0.0681957914654286,0.0899473649923995,0.00361094921068848,0.0474730141350953,-0.0144997048334297,-0.0345159670225491,-0.0334139768763523,-0.0122916541364445,0.0541709283982791,-0.0414869138051631,0.0634161678369247,0.067675153192315,-0.0540981600409031,-0.142246263801748,0.0243693620445164,-0.121515319636745,-0.0922745958302012,-0.029786188896094,0.147545680541449,-0.133394678126259,0.121625872149763,-0.114478314491257,-0.113430445876888,0.0808518030849808,0.0234854180218878,-0.032447395040732,0.0749146191419609,0.0402304601377542,0.0990951495944943,0.0448760121932534,0.0820061904510531,0.0874456824372181,0.0146194749863933,-0.0138659585525073,0.00615215018415831,0.0742284763554062,-0.10395868351886,-0.0908444884821111,-0.229792701607585,-0.0950073675942763,-0.0425394614040894,0.0413372378722122,0.0915365503621094,-0.0561606778960403,0.0747567336640515,-0.0726448821778777,-0.0737510469177514,0.0266145877520876,0.0868669393984677,-0.0956117994190478,-0.033018818675451,-0.0287358686889169,-0.103773965183599,0.0934845856171863,0.158606469358089,0.0491018831050626,-0.0169774427947846,-0.0537833966411561,-0.0919292040628652,-0.160340239588344,0.0635620419052255,-0.0957684044611065,-0.0687020029413254,0.0170628842922268,-0.125742469935642,0.0826166173064264,0.0411575705512479,-0.0328793611391691,0.0689191971985018,0.0332512132455659,-0.0431516675115039,-0.047662854995692,-0.0444278609268842,0.0992364673776099,-0.0634517032378449,0.0577610811708381,0.0182990196112655,0.00411548482663856,0.0722322211028682,-0.193239177434925,0.0189468493418877,-0.0249608785484612,0.004872096969359,-0.15353131146785,-0.0610401883880164,-0.0424983648188704,-0.0681500874583221,0.0162633666299929,0.0390929373408922,0.0717849327913196,0.0445722914944499,-0.0765867960863201,-0.0956484841113074,-0.11207752842525,0.113149820620979,-0.0958492873776913,0.0562999705049262,0.0572772074967784,0.0188530435272605,0.0677116329708406,0.05918116614768,0.0740125368313414,0.0823562154217623
"309",0.0764651219595988,0.00366033983310224,0.0260193697316131,-0.00977839864629169,-0.0266304885132975,-0.0349387098685497,0.0690160481241704,-0.00697739890408264,0.0137832926223757,-0.038391916242244,-0.184877255275609,-0.0620341056855143,0.134097134345218,-0.07543027486046,-0.117890367373095,0.0191851316417966,0.0660615963355774,-0.103351396225667,0.0770788902166542,0.137986684294653,-0.109724067907456,0.115601745599172,-0.0559437111737776,-0.114833183900926,0.0611259930344733,-0.0550511300084287,0.0239742797849204,0.0728549013974248,0.0793344434550329,-0.0232650993548741,0.118900409667553,0.149049002529147,0.0036564303504913,-0.0462618170060129,-0.103193142952859,-0.0639218871781207,-0.011616254269293,0.0313830121225263,-0.0983804688291504,-0.0395631940615572,0.0209508746649477,0.102903488396873,-0.0309855522997106,0.0976457218184013,-0.0071038624174874,0.0977655608113144,0.036747765721856,0.0957926683604887,-0.0183126127438542,0.0991582689105009,0.0186577488503332,0.0407220404588483,0.0988514807783097,0.0931179994561439,0.0442935296958308,0.0913270143256426,-0.0649676761299129,0.0943465516289241,0.0775981493723699,-0.078903065049941,0.073889062118944,-0.00834280261005517,-0.0442644266196502,-0.0649271673122833,-0.0261896681719871,-0.0642933710211405,0.0963452958461397,0.0493572253648785,-0.0883108299559855,-0.085765285590164,0.0504905439181679,-0.138876947631839,0.0556783865677245,0.0924670111860863,-0.0591421366600327,-0.0530845792916153,0.00394619143015875,0.154120225330148,0.0821383990533276,0.0952784729199278,-0.0492769601286411,-0.00712539727762931,0.0877939692946561,-0.075300515587366,0.0154019982746573,0.106389666771941,0.0575022934847762,-0.0827757372272714,-0.0393411824360929,0.0471076603749124,-0.0499591140933818,-0.0714525338714438,-0.0433064325851833,-0.088944549283264,0.0520492258026929,-0.0847538274849004,0.0311479942617681,0.0836047196949166,0.0757057628088886,-0.0642509066526908,0.0631855843392479,-0.137013748797497,-0.11712687068599,-0.184884262743845,-0.142125314003814,-0.0701364053025478,0.0990367936268896,-0.0144876980487195,0.0205972693705248,-0.0825865287354076,-0.102444451862544,0.0535482853513178,-0.0362050918989094,0.0273000270040934,-0.00868021772620346,-0.131625852154375,0.0708242029294698,-0.0390851005751338
"311",-0.202720115833273,0.0358959932690166,0.063039372153892,0.108511918036746,-0.109305906457719,0.163413686591247,0.142437892423675,-0.064131631289477,-0.0386276158509784,-0.0121163460422423,-0.0981088599569031,-0.0274211474775451,-0.0319859447911359,0.0883406003064432,0.0796647213942033,0.0608700441924234,0.0720520775330122,0.0161954802848692,0.0880997006155751,-0.0545323437518581,0.0995153456281725,0.0628394525892502,0.104120771334932,0.0915281833182442,0.0484165001799994,-0.0152861807093656,0.0865313945980077,0.127355177187951,0.0519514719998872,0.0360551980379969,-0.0735131063581812,0.109136994051381,0.113760820279803,0.135403728842695,0.1029623735588,-0.0458674292412949,-0.115095314229067,-0.078352665615835,0.10671403045777,0.115967507394376,0.0351800626270669,-0.118855306475597,0.0294802877159416,0.050122374246492,-0.134831757235863,-0.0871841294441268,0.0595069571678043,0.136356285741055,0.102739818731505,0.135306393062193,0.0482760178980668,-0.121948988038885,-0.0927998728246027,0.0590536561154535,-0.0881460622506393,-0.0395194414801771,0.0506515847395866,0.123779159725145,0.0814768114351583,-0.0758843826630219,0.0543058438546641,0.0984051782183575,0.140130878103182,-0.0885246059192383,0.0341830064191026,0.0699963571212762,0.00801908811461286,-0.0216371112005077,-0.0573188752360983,-0.0563732192467225,0.0260259456589576,0.0358058150701231,-0.0471518990813907,0.0635582916888415,0.119166681081821,0.0769680296752157,-0.0858336300255322,-0.054496719659552,0.0837114765692633,-0.0931514726372903,0.0177362519257106,-0.0504179803350226,0.0234748291045821,0.0522684672141304,0.0541579172340598,-0.0102716928659232,0.0213547875660338,-0.0598831080768822,-0.0299687106105129,0.00875126431548757,0.109783202750178,0.125901097606252,0.0277646385728549,0.0940235508654777,0.0523045739035892,-0.0971041825268,0.0677570773120388,0.00598626135183368,-0.131141495908615,-0.0650734130781054,-0.0472186674963981,-0.0985956993365124,0.0861401067397224,0.0657196369483415,0.0902036891379361,0.092180046606694,-0.0960617404307788,-0.0677165589529506,-0.1350174502469,0.0433875263693881,-0.0280355075827983,0.0701927772268186,-0.00160872745287827,0.082478429400332,-0.0462362744823513,0.067337946949724,0.0990612600655394,-0.0664902282066993
