"","AEcyan","AEyellow4","AEblue4","AEdarkseagreen4","AEsienna4","AEdarkolivegreen2","AEcoral3","AEpalevioletred1","AEplum3","AElightgreen","AEskyblue1","AElavenderblush2","AElightcyan","AEnavajowhite","AEmediumpurple2","AEplum2","AEbisque4","AEdarkorange2","AEmagenta","AEbrown4","AEnavajowhite2","AEdarkturquoise","AEpaleturquoise","AEhoneydew1","AElavenderblush1","AEantiquewhite2","AEpalevioletred2","AEskyblue","AEgreen4","AEthistle","AElightcyan1","AEthistle2","AEgreen","AEorangered4","AEcoral2","AEthistle4","AElightpink3","AElightpink4","AEthistle1","AEmediumpurple3","AEred","AEsteelblue","AEplum","AEnavajowhite1","AEyellow3","AEsalmon1","AEtan","AEdarkseagreen3","AEdarkviolet","AEdarkgreen","AElavenderblush3","AEsienna3","AEcoral1","AEsalmon","AEmediumpurple4","AEmidnightblue","AEblue","AEsalmon4","AEbrown","AEpink","AEivory","AEpurple","AEviolet","AEyellowgreen","AEcoral","AElightsteelblue1","AEdarkmagenta","AEskyblue2","AEorange","AEpink4","AEyellow","AEpalevioletred3","AEthistle3","AEfirebrick3","AElightsteelblue","AEgreenyellow","AEroyalblue","AEdarkgrey","AEdarkseagreen2","AEantiquewhite4","AEmediumorchid","AEfloralwhite","AEplum4","AEblueviolet","AEbrown2","AEskyblue3","AEdarkorange","AEmaroon","AElightpink2","AEsalmon2","AEchocolate4","AEblue2","AEorangered1","AEdarkolivegreen","AEfirebrick4","AEmediumpurple1","AEdeeppink","AEmagenta3","AEtan4","AEdarkslateblue","AEindianred3","AEturquoise","AEblack","AEgrey60","AEmagenta4","AEsaddlebrown","AEorangered3","AElightslateblue","AEplum1","AEdarkred","AElightyellow","AEdarkolivegreen4","AEskyblue4","AEindianred4","AEhoneydew","AEwhite","AElightblue4","AElightcoral"
"273",-0.474221274110888,-0.0740955932213453,-0.958062776603705,-1.143252409287,-1.19088718765959,-1.23920468239439,-1.43211822254942,-1.57935066612862,-0.881761440402358,-0.602423657804164,-0.513404719659025,1.28295695162178,1.14382828568901,0.47526460803136,-0.301464930589556,-0.337722396675265,0.805766170271955,0.368260543968905,0.136897301733663,0.0149337772498505,-0.293962972589655,0.533463646437784,-0.471247247914583,0.337522810622921,-0.549950798628949,0.121932359747581,0.261195830017353,0.459116013316881,-0.797772013713648,-0.662013127080434,-0.785462546941816,-0.561254473726672,-0.426165485634743,-0.177915261464006,0.353144895874046,0.617534435471632,-0.191063044425335,-0.455279612077083,0.588363906731299,0.61874498819581,0.432755280170567,-0.350620178361908,0.39015423822783,-0.19518059345969,0.418201413857275,-1.0053147398867,0.401377937056298,1.22559385673765,0.540068545539266,-0.28890810841616,0.301439975424001,0.618372033200384,0.677115170658702,0.110828112017877,-0.0459651085541271,-0.214218164201267,-0.660465555676996,-0.70194543193952,-0.193686283792219,-0.497332669504533,-0.830920942449321,-0.0747880301841864,0.00237023946791995,-0.489375355932616,-0.474652774639963,0.205529717924482,0.728953930867472,0.00913022566171797,0.187021389460043,0.240495028861144,-0.189000120145436,0.360160755536679,0.59131063358684,-0.629014964105842,-0.693820006149514,0.699999333369299,0.768368799775045,0.448738124633334,0.5702836040419,1.18767245621167,1.36953236663467,1.34118369631752,1.53502843432652,1.50065563183235,1.38705437202334,0.609057805451554,0.505411231831148,0.384794159414662,0.635001717753487,0.492573364361125,0.601115955972072,-0.355871153210616,0.931660063822032,0.48830495970562,0.63128599123096,0.991872414214829,1.35450413763021,0.570230033457979,1.17592948680549,0.168702009787944,0.416081417540438,0.0566249379099328,0.257875483930661,0.69362972399179,0.755440256799614,0.255743096620387,0.221048097146985,0.0869339006019242,0.0910273699173671,-0.0804544589013553,-0.154155212508494,1.1770380812939,1.0036613936214,0.311554688778343,0.805948878283122,1.08015735534148,1.00120960472817,0.791390294606139
"276",1.00092595719277,1.1390352670532,0.217170029292316,0.635863746400435,1.06813128112596,0.335737586775153,-0.378619205939591,0.401325871694282,0.520928785732777,0.684723462267277,1.13808390254475,0.552998134703555,0.44690137668118,-0.779607439886656,0.264255633901157,0.234148133918266,-0.315574752071257,0.139829241867255,0.188344533151617,0.907659567170123,0.339932376185887,0.814852731112144,1.09149238494992,0.496442221883611,0.713668748089729,0.682652243111864,1.00957983661681,0.612034385393281,0.0133200362154903,0.509455487251064,1.32405586011346,1.75169128111652,0.963134350083844,1.25960618704593,0.253214238890921,0.960470977303724,1.53532756688973,1.13668380091194,0.777654681649689,1.05654420292583,0.679272577976206,0.400002141622018,-0.528370373510596,-0.646540238778772,-1.11942513782656,-0.502944703794701,-0.924269207682073,-0.564368673365796,0.0656956172938659,-1.14061958337875,-0.4125526911975,-0.691350015101939,-1.03199979598108,-0.445428864730589,-0.627156412870599,-0.592156292289606,0.53954860065783,-0.197405366901589,-0.123218110638921,-0.245162324561265,0.695787482963434,-0.618966181901744,-0.564605706940673,-0.553902831206163,-0.718820842225868,-1.2054439655704,-0.544568472349979,0.632971340033705,0.42183832666624,0.492607333039376,-0.793976887005037,-0.600839006556419,-0.964310068624288,-0.571027068161335,-0.222680912316237,-0.573204622048442,-0.473407463092877,-0.826572245506498,-0.981998991608519,0.18016958743555,-0.0248929540283593,-0.472251025983639,-0.733549458230098,-0.147715304927343,-0.403990179146754,0.994186534459693,0.451095467488488,0.91570943492692,0.551453712031953,-0.117730315396582,-0.523524627573766,-0.432127262770793,-0.0846902249518743,-0.426528459598181,-0.503986824925971,-0.926618604482398,-0.772363105090604,-0.721595449679124,-0.212015699807955,-0.753420476142201,-0.718971802055049,0.16686132131626,-0.13763718248518,-0.73024860248431,-0.828273869122244,-1.07435714071506,-0.157598456523284,-0.525265157118355,-0.0860341312221492,-0.187914054952808,-0.27740686141709,-0.135073476827887,-0.816698494135168,-0.632289886928321,-0.848295431593386,-0.695052519647318,-0.306361741285464,-0.104056210507063
"278",0.58103144168723,0.368044166938378,0.142335477491594,0.293368581231653,-0.11526627100343,0.0358394373496116,0.251773217572234,0.271443619536955,0.338653374254718,-0.80426543285758,-0.578206713071152,-0.411289546816109,-0.144883272443547,0.560765781625501,0.544567391314978,0.764753156006008,0.594255228707765,0.217817404499279,0.00897605693592152,0.354611784022093,0.819475071356327,-0.77886302919128,-0.498753048117162,-1.245629964992,-0.59736636983335,-1.41718932087664,-0.841821178358212,-0.919571497162458,-0.42927227314962,-0.748774266616967,0.0766619893556717,0.360271317509771,0.31112100210885,0.336807930876396,1.46539944265582,0.997218853462591,0.299294812330921,-0.232114878333959,-0.290804763046308,-0.244435850854183,-0.251596970134287,0.422609064772289,0.807622532312671,0.881673909164274,0.437115624474744,0.464519434033751,0.410517866069256,-0.748093101285583,-0.359912134846967,-0.40262119442083,-0.90684303260276,-0.402279278827877,0.245087006488381,-0.240470720583478,-0.807911133466323,-1.1664402659735,0.432548889932013,1.16120719931629,0.277895843496968,0.285718306465944,-0.461502665074138,0.206168003350054,-0.421930212561002,0.0736928722239982,-0.41041758500582,0.448009275885348,-0.61270551677205,-0.528241051645078,-0.836912822510902,-0.465150139509631,0.893014306493247,0.209212325160984,0.792520399925457,0.840098396049395,0.42520683972468,0.4800438749455,0.195636606448128,0.42891514453374,-0.319981421642589,-0.41811544051712,-0.228826786937621,-0.512152483662501,-0.109367812639257,-0.936200834565638,-0.477858883295218,-0.621205742900825,0.579656128107861,-0.451087331600329,-0.142922979143018,-0.187099103139449,-0.793101223484273,0.779085377007675,0.371596833384461,0.0304879635201676,0.666333676297509,-0.160976698760431,-0.264841953647522,0.176495596952573,-0.432918677125748,-0.283789823879347,-0.270243865199641,-0.314632719329618,-0.357722042338583,-0.457534826667714,-0.673085950952778,-0.672412071761038,-0.811068466146677,-0.689172565700021,-1.13043718449172,-0.859609127480208,-0.808288850434601,-0.344695176116214,-0.00407326922054633,-0.797632588190172,-0.930915134691261,-0.811162565206756,-1.02103671047464,-1.15739064215843
"283",-0.326147153749198,-0.228529596127303,0.565903843582056,0.666239461741265,0.539375040305779,1.26538575486427,0.553259940845329,0.362296134068474,-0.503570893758366,0.762118203919791,-0.506315007791904,-0.406571419038851,-0.100734209399039,-0.854779880685226,-0.767039764174387,-0.455359822062926,-0.320231242620133,-0.341564486211468,-0.182612587359733,0.966666092252186,-0.291044780895077,0.733370897551036,0.914685450678812,0.588401429499898,0.887339188195214,0.348834276885182,0.438274614853038,0.575599294615604,0.580775814638751,0.0959600742536193,0.199264290145466,0.483160793447592,0.369306619740627,0.57237238199941,0.485461319779497,1.27451093636958,0.0516849499291711,-0.304866629282463,0.394797553686121,0.121554266863752,0.146974892342473,-1.29846076786399,-0.697636820427159,-0.449759330293105,-0.497577680079644,-0.598555838191926,-0.841423199896878,0.272426575185917,0.12962815271243,0.3821303897543,0.690009587897094,0.34352894596428,0.599184004673834,0.406196627996054,-0.149996467892539,-0.36515240368264,0.315386704236825,-0.00294498015469544,0.19946330836575,-0.254339718822645,0.299491434894983,-0.46387335963291,0.192080322389667,-0.156947938092271,1.2422085167489,0.557769753745116,1.05954430683218,1.05401837199623,1.14561304015432,1.24919482025789,-0.658586162950013,-0.596939718664237,-0.926111690415672,-0.232951745594122,0.786403587772262,-0.532362235917826,-0.494810614729979,0.727553952976365,0.401639208877334,0.100228302151251,-0.333535545352026,-0.468242710478021,-0.501478867363193,0.0183066070435239,0.137664934302044,-0.891531080475009,-1.10305251500531,-0.688257638562352,0.287694825923478,0.758154947008743,-0.412498343788954,-0.388929394609585,-0.45990619872634,-0.32745142156046,-0.432133255840056,0.193505244173484,0.074180779733588,-0.536758186848209,-0.662548911681264,-0.182440596660626,-0.313244674321876,-0.146073015715915,0.0161043594159468,-0.145393914863806,-0.206096937190123,0.17202168082966,0.0161159672711388,0.357604900377919,0.521304213775381,0.406038055011036,0.318567701845054,0.253459204041254,0.661507524205351,-0.169457243613111,0.4591141986803,0.135458264786125,0.585217425345145,0.237083288565926
"284",-0.329291290280878,0.0944179661450054,-0.64498568217402,-1.01786444927553,-1.18071532471097,-0.99405290290729,-1.45684517298816,-1.24216855381482,-1.11197809125686,-0.550219644525061,-0.338713705695935,1.44109666388869,1.13813006083208,0.215932240216625,-0.695742771737316,-0.942192292702453,0.358517351237248,0.231012567898296,0.00419279306432299,-1.08221540493406,-1.03725417104399,0.594595576143792,-0.35458321801845,0.566376793407083,-0.651924007016559,0.107096516534792,0.155965113819047,0.369520359408832,-0.310896090932123,-0.880201441629279,-1.31274432020343,-1.19336852692864,-0.816152141022555,-0.538277118273133,-0.922879330810662,-0.791153186769727,-0.622884841456464,-0.829804076870526,0.619088375244157,0.342889396531597,0.402636742529154,-0.409768831672874,0.12754734715145,-0.610699749131878,0.09204958425843,-0.615548296736148,0.452778502686196,1.56678222362652,0.523944787889971,-0.322133447335496,0.835656548473531,0.672696969666208,0.796378378053461,0.194563617618184,-0.209173220220454,0.532177774909814,-1.09313580395478,-1.28638542779746,-0.644040926537816,-0.576097437096134,-0.597730018196587,0.0986398144963502,0.437006638686858,-0.227983703946435,-0.397405166601685,0.233742196201613,0.824553262896994,0.461441666683156,0.92493875319776,0.862385359446612,-0.455724689163904,0.618251516841964,0.57304051626787,-0.490946664323967,-0.518971494629805,0.801518199868774,0.822716718294288,0.54742732021116,0.945496666790136,1.31995748935283,1.54975669111761,1.39802090793249,1.36256100077902,1.70310052506361,1.66658564919576,0.627343550176919,0.387413870086117,0.386411591987762,0.593659074857361,0.843330860443445,0.930880715890188,-0.305604355090488,1.01649704442354,0.675909481611758,0.581149791433018,1.11221139676941,1.44581198710136,0.502021049721626,1.19565904147,-0.0177662426487218,0.00217894856435677,0.148241949452604,0.557396130939224,1.0034730746353,1.2197361994082,0.520839287774879,1.03172702316644,0.688277325001578,0.831161683887494,0.689037396342798,0.445050359962667,1.62406864281748,1.38948935288533,1.2830699544074,0.85191814929462,1.45184549163942,1.44520291554275,1.48258091655606
"295",-0.576673978306922,-0.826675564884561,-0.598924601770091,-1.0189354991903,-1.32793984150282,-1.05211097635011,-1.5358793477041,-1.39493465954808,-1.11799804511574,-0.577455632477792,-0.715376353292901,-0.877292145070247,-0.704601930424451,-0.329175811282996,-0.888933572691756,-0.662973224522615,-0.0554517573349318,-0.622648410503645,-0.643224805755727,-0.137136401301708,-0.16148190144446,0.397058801305292,-0.567465417926839,0.295403119889169,-0.697051656801294,-0.171929822149048,-0.0444953499239204,0.394140311319659,-0.364138874991526,-1.09719101905002,-1.04624418443041,-0.762874284162528,-0.195512660575636,-0.140348104777677,-0.439628805494251,-0.519430377817,-1.024167933898,-1.25916580555666,0.426822207245098,-0.358939960549839,-0.128061713806606,-0.48163234256529,0.660210438368809,0.0545729845895985,0.348899812361321,-0.630491029481576,0.390305258284408,-0.0875011246982767,-0.571866684275758,-0.00148554724833472,0.169466665073342,0.120593414360256,1.2608012096976,0.474174483234651,0.327316518288405,-0.256787163814571,-0.176271572760213,0.252608664532986,-0.0613611567207294,0.0270435434884124,0.498729039517315,0.41840483256475,0.632539847147324,0.655650021825431,-0.328697388315898,0.231959209149033,0.847910771331784,0.281080149202658,0.330027721031886,0.402198191776473,0.138856490729026,0.259692671666757,0.695200484190798,-0.726144822370011,-0.703314239298508,0.686614145716941,0.469614514124602,0.458004512067399,0.655665922826675,0.81264728448175,0.908740961416927,1.13518933028362,1.57822476344682,1.49140004576591,1.50477443756373,0.608543051890483,0.180294247338481,0.337153806662146,-0.10816904312081,0.832649970563674,0.474174438347537,-0.35496853821027,0.410070214602274,0.590590020919075,0.733241169193313,0.657245389348722,0.504917686279636,-0.325501087706072,0.481716005856085,0.0373998275205861,0.416338731945946,-0.255440604153561,0.123424830683962,0.454464619065576,0.789313568115063,0.0927686971849408,0.729946993743237,0.532022020860351,0.344115782496,0.428211479468827,0.600206087031628,1.29405537428156,1.80341877061411,0.678357384121689,0.710020931283755,0.733697469914245,0.940556080622716,0.248603008799384
"298",-0.340385479994609,-0.470442341724466,1.0092639593971,0.669920680379678,0.0614537869153138,0.425783435899433,0.740159363635339,0.213966194091551,0.102826240243043,0.705658943422948,1.04292991952081,-0.485556224165832,-0.44250821874802,-0.0274096801832172,-0.419346048694154,-0.673047903087646,-0.431228413885113,-0.512240730218554,-0.291224085807095,-0.676840283821683,-0.489909394098522,-0.710439447696884,-0.662765011332754,-1.16497863532175,-0.754762802223618,0.314639264321599,0.215726149720174,0.44111646459218,0.279637652010222,-0.0934894812780343,-0.326429343295148,-0.454469572211523,-0.379700308312002,-0.510790014636733,0.189848252340629,-0.856097792708477,-1.01329073326908,-0.538933683201754,-0.305480336958842,-0.478022431598821,-0.312453977031798,0.493373103315968,-0.697191627486627,0.617596800210357,0.479403984359749,0.912728647633536,0.586848098274029,0.588760291707872,-0.0393016194750176,0.205492265022679,0.872014693020462,0.583886889865714,0.745645411373826,0.494432850460506,0.814093868531566,1.07386399609628,-0.324342553547154,-0.66860590501467,-0.140868542737481,-0.0717248207913613,0.468666669844889,0.409355532686623,0.558962202809117,0.686829041288692,1.03229826386408,0.542021912720921,-0.445035713936446,-0.0178798922315656,0.073322956093494,-0.421387892791363,0.359574900182037,0.344888852304683,-0.0712917642450172,-0.229009318133736,-0.694786230207021,-0.618660675381183,-0.385234994687003,-0.975708639592983,-0.40406805403738,-0.213846704256262,-0.473360983648504,-0.39003405594313,-0.27942461412182,-0.165987165249839,-0.196535652550999,0.299797366007012,-1.02338076038844,-0.860717758244904,0.397338325724764,0.281900800142194,1.37475321482625,0.803676525496944,0.465851877860095,0.487067102566481,0.617367704966114,0.147941369698095,0.384678689304755,-0.20014828712725,0.770084376683702,0.119778071238203,0.32558459383741,0.0875045923801784,0.0590735597297256,0.345645861299616,0.915814730493707,0.335949837447819,0.646900651471841,0.483507995463776,0.533349810936537,0.76018235172012,0.794862356674991,0.455396816471262,0.596877356525991,1.01876357106442,0.73772370732266,0.544245880054241,0.422246814931449,0.797287520655985
"300",0.0927935001308016,0.57155724824289,-0.58056879229091,-0.951045800478011,-1.08934394589116,-0.853139226529246,-1.2812567596751,-1.30486484827464,-0.991179045702374,-0.563081873983246,-0.58508644722961,0.227324351090412,-0.103728590522992,-0.349279935571157,-0.509271466080727,-0.664173972766683,0.0508945012608311,0.00883520050502508,-0.078272489636553,-0.530950006548138,-0.83466973066225,0.680334420402278,-0.433517337535931,0.515765487851073,-0.520578550293139,-0.0625899183178023,0.418912253567462,0.565258694255277,-1.02997527204843,-0.900016611265204,-0.852082302356359,-0.558417870905429,-0.210550453390385,0.139961009356969,0.452294121072928,-0.0115999364238111,-0.407305480036145,-0.350185627364737,0.885200324863864,0.54749401596636,0.48505805268507,-0.437476108876498,0.287055334769295,-0.247094497291717,-0.275362438312832,-0.915001877910105,0.40510371477927,0.50312869260954,0.195205950801289,-0.547787930899436,0.447047119975287,-0.0357568005247049,0.653008207192482,0.101115530963761,-0.232073681847143,-0.738098785286497,-0.540164312894048,-0.583720996595895,-0.503926462082886,-0.589132475270361,0.0683570448476036,-0.142956102421187,0.281478285100219,-0.0936586321457666,-0.500532145181895,0.201335938283801,0.901058906024992,0.494400864326054,0.862291232617171,0.626181193475932,-0.493113933650894,0.208710724840796,0.274404549478758,-0.539102989752858,-0.499814551398668,0.698733715294633,0.784260283794054,0.538759557998612,0.771160269659924,1.3398109140926,1.37580151353168,1.27871417721834,1.47531021878779,1.56766867929883,1.71841642121582,0.582318975018275,0.421467118924181,0.261060280433095,0.45239589479633,0.912473215843597,0.845259484089509,-0.251876183554616,0.772217989769718,0.818247687933308,0.705412456874506,0.370864241986752,0.65476869497027,0.138012163724285,0.335303462769136,-0.0861833034973084,0.316367306903226,0.15016656157889,0.521967485480519,0.923294824981533,0.704214405082525,0.0207682123850611,0.807462533913696,0.752239107144197,0.851479777737149,0.620458295062173,0.437023668150437,1.45884166702709,1.40860516881935,0.350998012064965,0.556414815819776,0.807332161361444,1.34517411065045,1.0297069878507
"301",-0.100810501443715,-0.558139239593628,0.629449407450101,0.631762540208105,0.226287292700684,0.110630665548643,0.565005292155847,0.0728547220122024,-0.112275720502649,0.68286583186725,0.957324588906859,-0.126906466931514,0.36673955472688,-0.460446186612272,-0.334671441895188,-0.0770324782718557,-0.486890172082413,-0.730913061992627,-0.559773321830378,0.659416258348675,0.15265559137593,-0.728703097786468,-0.647634532274285,-1.1265966242598,-0.818925908480483,0.306282079094143,0.149597251903927,0.499339688165791,-0.262468308443854,-0.620898953402732,-0.0486334489027145,0.300189862308198,0.405556887775519,0.192386626635156,0.398788348285137,0.0142293284877741,-0.468319918717516,-0.693269458697729,-0.292695352607661,-0.500093648260775,-0.383984900540315,0.448506108328422,-0.296210583078711,0.964941065801176,0.661591620490819,0.822750865707136,0.469006187939019,0.0815931498823475,-0.210639860629724,-0.117807621980267,0.233771678597767,0.444915314969365,0.654454189105464,0.376067799695372,0.176200371257685,-0.863587980575636,0.505250038211742,0.541317723076572,0.397258408501426,0.283609782305073,0.712607852520577,0.270623330538161,0.515256768993126,0.741929560366808,1.02736636343549,0.542524764710359,-0.471217384899058,-0.00931311863742862,-0.377487613625259,-0.959068087524811,0.254220322004524,-0.280770130770658,-0.328069088119566,-0.490520976333637,-0.635620712166073,-0.622213307136766,-0.712606938063891,-1.0202861459702,-0.800715722577686,-0.304854745281372,-0.723864273963108,-0.562417727715341,-0.0197359933439438,-0.393206178244395,-0.403236766617958,0.386818632247637,-0.997501024183132,-0.619964370723023,0.237031052726316,0.22670227686479,0.983038764301913,0.585108980264,0.266370589601036,0.27277446998231,0.703627671213008,-0.415133627986509,-0.263219240983215,-0.686255996206886,-0.0608762083784903,-0.440015909828771,-0.407318169299983,-0.533449585112066,-0.365005714345576,-0.459754192792902,0.0674505177555039,-0.391923418837386,-0.0247581375314641,-0.147696490152795,-0.404150552353716,0.0312044042294046,0.289223374867382,0.0485489901092649,0.408527488139117,0.00821714482350675,0.63020836403085,-0.00826728343658227,-0.0362154557224954,0.010439937193032
"304",0.255041329023728,0.00757034639281353,0.316297778118074,0.52916284263947,0.435145438135037,0.972937994173695,0.344117364062082,0.289921708656367,-0.228061518148954,0.653614174226836,-0.624963753782593,-0.547106466774949,-0.379960029114088,-0.0457251318785187,-0.21732092360675,0.0477658418406184,-0.459004723113074,-0.403728776445602,-0.353063554511818,-0.695336312184359,0.114869376607841,0.670282808337277,0.941458885607891,0.616013603706822,0.776000154203827,0.432374698835073,0.290715248711358,0.545856147831162,0.134322652953506,-0.0692534864314616,0.0498592139657768,0.285467510949027,0.199432294959438,0.213739684963365,-0.319854107076328,-0.125887463407775,-0.0800228028615991,-0.242342146004251,0.067898409011078,-0.0439217662444114,-0.10745649338316,-1.33158837606437,-0.347756333599619,-0.462873111516784,-0.570593193336265,-0.518145355069548,-0.911002745914813,-0.00508967422743676,0.127764846041055,-0.278805449857183,0.458952563141639,0.211489197232381,0.264521469996805,0.156777955234532,0.0194560003226386,-0.556815550828524,0.302745839825315,0.208058437745142,0.363571652446005,0.34345980365435,0.372733044704895,0.36458155870392,0.226937014733408,0.492057871791185,1.03973660585032,0.572267743449597,0.89391743541578,0.615928169773551,0.519938329627552,0.862903487010872,0.445115247240019,-0.16161336007512,-0.240716441492728,-0.408374106406929,0.617945740827078,-0.650963262375193,-0.560580491943235,0.62716021817372,0.182571577140768,-0.217995280298437,-0.646277708194447,-0.522487071483301,-0.228930207057355,-0.00776389603087316,-0.137994810250633,-0.876157008473023,-1.0507818014357,-0.560994802771299,0.154561297828056,0.557491690391618,-0.417374216533951,-0.370178877840016,-0.651064130048775,-0.700874141042467,-0.695755403380647,-0.505505209730519,-0.464790611949092,-0.863940139940436,-0.779073925934888,-0.45799849718025,-0.362977742505117,-0.211661503731835,-0.38580286502058,-0.589412821928184,-0.632259953541612,-0.462310252378093,-0.228951992494082,-0.439581919498352,-0.177914959082666,-0.0781140819355839,-0.058201852822295,-0.109864401313733,0.0371272764445418,0.319574424633257,0.152434603543687,-0.089615645617975,-0.109992651693219,0.0058346051099977
"307",-0.118977581153163,-0.210693382033625,0.462693472107098,0.633168920086656,0.553478317862953,0.990386226090001,0.369324651565711,0.456359524058391,-0.156869810885836,0.686736090633947,-0.646457944704563,-0.559108718587978,-0.399143851319474,-0.404474409506516,-0.322062789060618,-0.116143510100933,-0.260532404897727,-0.167029741170717,-0.108204218051997,-0.0898404394964838,0.0687839061251452,0.705126549972997,0.956568331191573,0.607366116136045,0.767616576415044,0.458718285885165,0.46844089993162,0.53797619374091,-0.567303141843757,-0.509914916137288,-0.175939402747727,0.148221641247348,0.31554165061967,0.606412295494356,0.298782767143896,0.687118656532296,-0.0192875057498895,-0.17775622466654,0.297670001501045,0.218947064383078,0.0920136782111256,-1.31095625151053,-0.600965962524931,-0.349278244063919,-0.566764702898247,-0.592874982698841,-0.936497986969668,-0.161577120994491,0.159070852489648,0.232311055428035,0.356021618255242,-0.0154627525898442,0.404573857996802,0.156042776884584,0.0527201023133574,-0.457247800293562,0.264413594186904,0.0718265044069497,0.339109631824598,0.0428666977781702,-0.0700468344858332,-0.111373706480271,-0.169751637175025,-0.0639643092531358,1.12679086387301,0.579099868382584,0.963675435093788,0.56385037640012,0.770126588588553,1.01667740047388,0.0384694644432391,-0.275147453526876,-0.671393123658473,-0.350275130576669,0.642917397437874,-0.642010059542503,-0.474224653558927,0.684764215883989,0.390656626509682,-0.0688055201644854,-0.476358658046948,-0.490422706797569,-0.346018906476154,0.060132998566806,-0.0313628021096846,-0.829243624209244,-1.05102094697433,-0.684441677220817,0.160276827128593,0.650225113294619,-0.46141445752405,-0.326359306250474,-0.615894790281484,-0.531668869667761,-0.566869345979733,-0.256121706083476,-0.309047424244898,-0.639033300956622,-1.06791250043872,-0.168175004042278,-0.0162725520741981,-0.0998803293063174,-0.185707763500722,-0.385291626404543,-0.642390234329787,-0.107328216466896,0.0101317848288347,-0.39944448190223,-0.173724228252024,0.00861476885561314,-0.226452409245938,0.0356768751881808,0.21787294230869,-0.11026935732647,0.341783194630534,-0.0691684699416006,0.181241777155867,-0.108019238584588
"308",0.540478295932063,0.582946506485247,-0.709391292668747,-1.08550948163498,-0.123959222700115,-0.286326372533052,0.549037392913119,0.0828890793727457,-0.302230023268065,-0.588031186091321,-0.448118812193201,0.711790265782539,0.463971524178716,0.328595034544998,-0.216971353230911,-0.334812556516451,-0.533848526402681,-0.324720649780542,-0.45263915768217,-1.44293060947625,-0.413522202263376,-0.867968767581602,-0.468711795444486,0.577184404280028,0.614270544800011,0.430842737265875,-0.826966624557649,-1.11774421704939,-0.840228627493189,-0.527178589950695,-0.740476824906438,-0.915810509901047,-0.623019028027388,-0.66988573051311,-0.985336717795186,-0.715066980598145,-0.709431215296251,-0.305454885675374,-0.637939407109768,-0.775287140772211,-0.384869350068891,0.254774094685291,0.479975154897138,-0.151596605070009,0.441486332288198,0.514166433985693,0.490838523684051,-0.374142654288482,-0.626003929335476,0.0180131428167305,0.0786782040504919,-0.17050821527003,0.245133556138565,-0.0145057057192359,0.794786543604695,1.14442740353377,-0.30827112987834,0.195017889656432,-0.27337354463626,0.284686714471809,0.355882345298688,0.606643371952341,0.390733249230524,0.656196154253346,-0.384348120911267,-0.409182139446861,-0.183499999748185,-0.304887923114812,-0.696627252857513,-0.25155147691544,0.416952150751837,0.446392731803916,0.82982488014323,1.10679781328285,0.641863976375684,0.495569446655315,0.316444515836964,0.334615059188514,0.494035849714932,-0.454500824049659,-0.692885123245386,0.878559300341097,-0.318185043528775,-0.703038124112101,-0.377556428038177,-0.466337914508001,0.372717709904296,0.581605318823176,-1.66484211491852,-1.18777973614093,-0.515111953021863,-0.700664365204858,-1.08748931102234,-0.218384391068827,-0.970206884754959,-0.234071655772521,-0.249861422936632,-0.56020039036151,0.307040621546117,0.196039493929143,0.321313730150226,0.330548035928744,-0.210182648978349,0.162604515905218,0.174016436588265,0.109654797783452,0.496393172703575,0.292939167750917,0.212548094346898,0.405741728929631,0.570022237094345,-0.0977070412880732,0.112108092800598,0.72017869201857,-0.266331124922452,0.128427543883845,-0.10003411674249,0.0306195945957927
